id,assignmentid,endtime,mark,pageheight,pagewidth,reportedaverage,seed,starttime,stimuliindex,flip,trial,variability,useragent,xdomain,ydomain,batch,experiment,data_average,average,error,normalized_average,overestimated,normalized_error,average_along_arc
14042,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.5190625,13,1.64685E+12,61,TRUE,29,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.566073073,0.566073073,-0.047010573,0.433926927,FALSE,0.047010573,0.555494213
14043,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.5590625,13,1.64685E+12,63,TRUE,30,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.566073073,0.566073073,-0.007010573,0.433926927,FALSE,0.007010573,0.504806904
14044,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.4790625,8,1.64685E+12,85,TRUE,31,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.505319521,0.505319521,-0.026257021,0.494680479,FALSE,0.026257021,0.497345749
14045,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.6440625,16,1.64685E+12,109,TRUE,32,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.625058708,0.625058708,0.019003792,0.374941292,TRUE,-0.019003792,0.618553584
14046,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.5940625,18,1.64685E+12,48,FALSE,33,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.564244998,0.564244998,0.029817502,0.564244998,TRUE,0.029817502,0.564855138
14047,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.5890625,18,1.64685E+12,50,FALSE,34,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.564244998,0.564244998,0.024817502,0.564244998,TRUE,0.024817502,0.618014636
14048,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.4440625,18,1.64685E+12,49,TRUE,35,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.435755002,0.435755002,0.008307498,0.564244998,TRUE,-0.008307498,0.435144862
14049,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.6140625,3,1.64685E+12,25,TRUE,36,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.59847931,0.59847931,0.01558319,0.40152069,TRUE,-0.01558319,0.587413672
14050,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.7090625,19,1.64685E+12,133,TRUE,37,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.743395282,0.743395282,-0.034332782,0.256604718,FALSE,0.034332782,0.742080674
14051,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.6290625,11,1.64685E+12,122,FALSE,38,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.566081975,0.566081975,0.062980525,0.566081975,TRUE,0.062980525,0.60936062
14052,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.4040625,15,1.64685E+12,96,FALSE,39,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.285181501,0.285181501,0.118880999,0.285181501,TRUE,0.118880999,0.304062467
14053,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.4790625,8,1.64685E+12,87,TRUE,40,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.505319521,0.505319521,-0.026257021,0.494680479,FALSE,0.026257021,0.454262786
14054,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.3690625,16,1.64685E+12,108,FALSE,41,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.374941292,0.374941292,-0.005878792,0.374941292,FALSE,-0.005878792,0.381446416
14055,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.5440625,3,1.64685E+12,27,TRUE,42,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.59847931,0.59847931,-0.05441681,0.40152069,FALSE,0.05441681,0.552463204
14056,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.5790625,16,1.64685E+12,111,TRUE,43,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.625058708,0.625058708,-0.045996208,0.374941292,FALSE,0.045996208,0.580471403
14057,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.4990625,2,1.64685E+12,14,FALSE,44,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.428706218,0.428706218,0.070356282,0.428706218,TRUE,0.070356282,0.485805773
14058,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.7690625,14,1.64685E+12,73,TRUE,45,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.706750809,0.706750809,0.062311691,0.293249191,TRUE,-0.062311691,0.697601992
14059,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.5690625,11,1.64685E+12,121,TRUE,46,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.433918025,0.433918025,0.135144475,0.566081975,TRUE,-0.135144475,0.432483521
14060,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.6940625,19,1.64685E+12,135,TRUE,47,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.743395282,0.743395282,-0.049332782,0.256604718,FALSE,0.049332782,0.713828969
14061,3IHR8NYAM81F52CC51U78WB2VP94PE,1.64685E+12,line,969,1920,0.5440625,1,1.64685E+12,2,FALSE,48,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.512700546,0.512700546,0.031361954,0.512700546,TRUE,0.031361954,0.560751594
14062,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.4740625,17,1.64685E+12,36,FALSE,1,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.400118858,0.400118858,0.073943642,0.400118858,TRUE,0.073943642,0.419136621
14063,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.7290625,17,1.64685E+12,37,TRUE,2,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.599881142,0.599881142,0.129181358,0.400118858,TRUE,-0.129181358,0.580863379
14064,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.6390625,3,1.64685E+12,27,TRUE,3,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.59847931,0.59847931,0.04058319,0.40152069,TRUE,-0.04058319,0.552463204
14065,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.5740625,2,1.64685E+12,13,TRUE,4,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.571293782,0.571293782,0.002768718,0.428706218,TRUE,-0.002768718,0.572693325
14066,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.5240625,17,1.64685E+12,39,TRUE,5,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.599881142,0.599881142,-0.075818642,0.400118858,FALSE,0.075818642,0.542798557
14067,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.4440625,1,1.64685E+12,3,TRUE,6,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.487299454,0.487299454,-0.043236954,0.512700546,FALSE,0.043236954,0.439248406
14068,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.3990625,13,1.64685E+12,60,FALSE,7,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.433926927,0.433926927,-0.034864427,0.433926927,FALSE,-0.034864427,0.444505787
14069,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.2690625,19,1.64685E+12,132,FALSE,8,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.256604718,0.256604718,0.012457782,0.256604718,TRUE,0.012457782,0.257919326
14070,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.5190625,1,1.64685E+12,2,FALSE,9,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.512700546,0.512700546,0.006361954,0.512700546,TRUE,0.006361954,0.560751594
14071,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.5090625,3,1.64685E+12,24,FALSE,10,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.40152069,0.40152069,0.10754181,0.40152069,TRUE,0.10754181,0.412586328
14072,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.4990625,1,1.64685E+12,0,FALSE,11,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.512700546,0.512700546,-0.013638046,0.512700546,FALSE,-0.013638046,0.50572519
14073,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.2940625,14,1.64685E+12,72,FALSE,12,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.293249191,0.293249191,0.000813309,0.293249191,TRUE,0.000813309,0.302398008
14074,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.5640625,13,1.64685E+12,61,TRUE,13,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.566073073,0.566073073,-0.002010573,0.433926927,FALSE,0.002010573,0.555494213
14075,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.3690625,18,1.64685E+12,51,TRUE,14,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.435755002,0.435755002,-0.066692502,0.564244998,FALSE,0.066692502,0.381985364
14076,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.4240625,11,1.64685E+12,121,TRUE,15,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.433918025,0.433918025,-0.009855525,0.566081975,FALSE,0.009855525,0.432483521
14077,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.6340625,11,1.64685E+12,122,FALSE,16,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.566081975,0.566081975,0.067980525,0.566081975,TRUE,0.067980525,0.60936062
14078,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.5940625,11,1.64685E+12,120,FALSE,17,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.566081975,0.566081975,0.027980525,0.566081975,TRUE,0.027980525,0.567516479
14079,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.4990625,16,1.64685E+12,111,TRUE,18,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.625058708,0.625058708,-0.125996208,0.374941292,FALSE,0.125996208,0.580471403
14080,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.4640625,2,1.64685E+12,15,TRUE,19,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.571293782,0.571293782,-0.107231282,0.428706218,FALSE,0.107231282,0.514194227
14081,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.3790625,15,1.64685E+12,98,FALSE,20,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.285181501,0.285181501,0.093880999,0.285181501,TRUE,0.093880999,0.333900658
14082,3SUWZRL0MZDPNYR0FB7BBIWCD9GE6R,1.64685E+12,line,657,1366,0.6590625,15,1.64685E+12,99,TRUE,21,"0,0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",line-batch-1,exp-2,0.714818499,0.714818499,-0.055755999,0.285181501,FALSE,0.055755999,0.666099342
