id,assignmentid,endtime,mark,pageheight,pagewidth,reportedaverage,seed,starttime,stimuliindex,flip,trial,variability,useragent,xdomain,ydomain,batch,experiment,data_average,average,error,normalized_average,overestimated,normalized_error,average_along_arc
21187,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.489140625,2,1.64774E+12,16,FALSE,13,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.428706218,0.428706218,0.060434407,0.428706218,TRUE,0.060434407,0.427306675
21188,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.414140625,8,1.64774E+12,89,TRUE,14,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.505319521,0.505319521,-0.091178896,0.494680479,FALSE,0.091178896,0.497345749
21189,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.639140625,18,1.64774E+12,52,FALSE,15,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.564244998,0.564244998,0.074895627,0.564244998,TRUE,0.074895627,0.564855138
21190,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.244140625,3,1.64774E+12,30,FALSE,16,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.40152069,0.40152069,-0.157380065,0.40152069,FALSE,-0.157380065,0.447536796
21191,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.644140625,19,1.64774E+12,137,TRUE,17,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.743395282,0.743395282,-0.099254657,0.256604718,FALSE,0.099254657,0.742080674
21192,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.224140625,16,1.64774E+12,112,FALSE,18,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.374941292,0.374941292,-0.150800667,0.374941292,FALSE,-0.150800667,0.381446416
21193,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.754140625,16,1.64774E+12,115,TRUE,19,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.625058708,0.625058708,0.129081917,0.374941292,TRUE,-0.129081917,0.580471403
21194,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.544140625,3,1.64774E+12,31,TRUE,20,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.59847931,0.59847931,-0.054338685,0.40152069,FALSE,0.054338685,0.552463204
21195,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.449140625,1,1.64774E+12,5,TRUE,21,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.487299454,0.487299454,-0.038158829,0.512700546,FALSE,0.038158829,0.49427481
21196,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.524140625,8,1.64774E+12,88,FALSE,22,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.494680479,0.494680479,0.029460146,0.494680479,TRUE,0.029460146,0.502654251
21197,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.794140625,15,1.64774E+12,101,TRUE,23,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.714818499,0.714818499,0.079322126,0.285181501,TRUE,-0.079322126,0.695937533
21198,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.824140625,15,1.64774E+12,103,TRUE,24,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.714818499,0.714818499,0.109322126,0.285181501,TRUE,-0.109322126,0.666099342
21199,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.574140625,11,1.64774E+12,126,FALSE,25,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.566081975,0.566081975,0.00805865,0.566081975,TRUE,0.00805865,0.60936062
21200,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.639140625,11,1.64774E+12,124,FALSE,26,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.566081975,0.566081975,0.07305865,0.566081975,TRUE,0.07305865,0.567516479
21201,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.449140625,2,1.64774E+12,18,FALSE,27,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.428706218,0.428706218,0.020434407,0.428706218,TRUE,0.020434407,0.485805773
21202,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.344140625,1,1.64774E+12,6,FALSE,28,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.512700546,0.512700546,-0.168559921,0.512700546,FALSE,-0.168559921,0.560751594
21203,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.574140625,17,1.64774E+12,41,TRUE,29,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.599881142,0.599881142,-0.025740517,0.400118858,FALSE,0.025740517,0.580863379
21204,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.339140625,19,1.64774E+12,136,FALSE,30,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.256604718,0.256604718,0.082535907,0.256604718,TRUE,0.082535907,0.257919326
21205,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.354140625,11,1.64774E+12,127,TRUE,31,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.433918025,0.433918025,-0.0797774,0.566081975,FALSE,0.0797774,0.39063938
21206,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.429140625,8,1.64774E+12,91,TRUE,32,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.505319521,0.505319521,-0.076178896,0.494680479,FALSE,0.076178896,0.454262786
21207,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.274140625,15,1.64774E+12,100,FALSE,33,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.285181501,0.285181501,-0.011040876,0.285181501,FALSE,-0.011040876,0.304062467
21208,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.209140625,19,1.64774E+12,138,FALSE,34,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.256604718,0.256604718,-0.047464093,0.256604718,FALSE,-0.047464093,0.286171031
21209,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.374140625,18,1.64774E+12,55,TRUE,35,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.435755002,0.435755002,-0.061614377,0.564244998,FALSE,0.061614377,0.381985364
21210,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.414140625,18,1.64774E+12,54,FALSE,36,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.564244998,0.564244998,-0.150104373,0.564244998,FALSE,-0.150104373,0.618014636
21211,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.514140625,13,1.64774E+12,65,TRUE,37,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.566073073,0.566073073,-0.051932448,0.433926927,FALSE,0.051932448,0.555494213
21212,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.349140625,17,1.64774E+12,42,FALSE,38,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.400118858,0.400118858,-0.050978233,0.400118858,FALSE,-0.050978233,0.457201443
21213,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.244140625,16,1.64774E+12,114,FALSE,39,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.374941292,0.374941292,-0.130800667,0.374941292,FALSE,-0.130800667,0.419528597
21214,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.339140625,11,1.64774E+12,125,TRUE,40,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.433918025,0.433918025,-0.0947774,0.566081975,FALSE,0.0947774,0.432483521
21215,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.339140625,14,1.64774E+12,76,FALSE,41,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.293249191,0.293249191,0.045891434,0.293249191,TRUE,0.045891434,0.302398008
21216,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.419140625,3,1.64774E+12,29,TRUE,42,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.59847931,0.59847931,-0.179338685,0.40152069,FALSE,0.179338685,0.587413672
21217,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.324140625,14,1.64774E+12,78,FALSE,43,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.293249191,0.293249191,0.030891434,0.293249191,TRUE,0.030891434,0.340223637
21218,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.409140625,3,1.64774E+12,28,FALSE,44,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.40152069,0.40152069,0.007619935,0.40152069,TRUE,0.007619935,0.412586328
21219,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.429140625,14,1.64774E+12,79,TRUE,45,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.706750809,0.706750809,-0.277610184,0.293249191,FALSE,0.277610184,0.659776363
21220,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.284140625,16,1.64774E+12,113,TRUE,46,"0,0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.625058708,0.625058708,-0.340918083,0.374941292,FALSE,0.340918083,0.618553584
21221,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.389140625,8,1.64774E+12,90,FALSE,47,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.494680479,0.494680479,-0.105539854,0.494680479,FALSE,-0.105539854,0.545737214
21222,33FBRBDW6PZXUEQACZYE58S00L88CH,1.64774E+12,point,677,1440,0.364140625,1,1.64774E+12,7,TRUE,48,"0,0.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.487299454,0.487299454,-0.123158829,0.512700546,FALSE,0.123158829,0.439248406
21223,3C8HJ7UOP8UPNW3OYES5LOUGT91MZ2,1.64779E+12,point,625,1366,0.5240625,2,1.64779E+12,19,TRUE,1,"0,0.4","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.571293782,0.571293782,-0.047231282,0.428706218,FALSE,0.047231282,0.514194227
21224,3C8HJ7UOP8UPNW3OYES5LOUGT91MZ2,1.64779E+12,point,625,1366,0.4740625,2,1.64779E+12,16,FALSE,2,"0,0","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.428706218,0.428706218,0.045356282,0.428706218,TRUE,0.045356282,0.427306675
21225,3C8HJ7UOP8UPNW3OYES5LOUGT91MZ2,1.64779E+12,point,625,1366,0.5040625,8,1.64779E+12,88,FALSE,3,"0,0","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.494680479,0.494680479,0.009382021,0.494680479,TRUE,0.009382021,0.502654251
21226,3C8HJ7UOP8UPNW3OYES5LOUGT91MZ2,1.64779E+12,point,625,1366,0.6690625,19,1.64779E+12,137,TRUE,4,"0,0","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.743395282,0.743395282,-0.074332782,0.256604718,FALSE,0.074332782,0.742080674
21227,3C8HJ7UOP8UPNW3OYES5LOUGT91MZ2,1.64779E+12,point,625,1366,0.4740625,11,1.64779E+12,126,FALSE,5,"0,0.4","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118}","{0,1}",point-batch-2,exp-2,0.566081975,0.566081975,-0.092019475,0.566081975,FALSE,-0.092019475,0.60936062
