id,assignmentid,endtime,mark,pageheight,pagewidth,reportedaverage,seed,starttime,stimuliindex,flip,trial,variability,useragent,xdomain,ydomain,batch,experiment,data_average,average,error,normalized_average,overestimated,normalized_error,average_along_arc
27646,3NL0RFNU0GNEUBFWS9PZCFP33L1K45,1.64803E+12,point_arc,881,1280,0.4790625,16,1.64803E+12,118,FALSE,16,"0,0.4","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.1838180992807117,3.1016498668788546,4.061504191795651,7.095558169755548,9.667161213268178,12.22134404947052,13.682852252227072,16.46087378817535,19.263500088417416,22.152718439216972,23.694956203126903,25.611595904942213,28.42031448481743,31.358245844504037,34.489748531427615,37.663521641221,40.71328294725339,43.55294050025342,46.55646915147191,49.24236357216705,51.85402431153885,54.75508345944761,57.48324697558622,60.469885135929,62.75719413083808,65.39923462939441,68.67961096228801,71.76152915067793,73.2139842470585,75.228760507856,78.02888102866191,79.29442947442446,81.39655586430725,83.10027476568966,84.32382550215854,85.28014720802109,86.31149247632813,87.57122260927926,89.48257687256353,90.53447266300837,91.2287839099736,91.92309515693883,92.99964626257115,94.19325696698839,95.94798679558704,98.43399122343915,100.37248970063433,101.08653356791628,101.8005774351982,102.53242688440102,103.27117623222313,104.03410380109113,106.63504253548479,109.4394719170584,111.23864184375526,112.4932928218892,113.46307273550767,115.44087468164433,116.90518893264043,117.999999995242}","{0,1}",point_arc-batch-1,exp-2,0.460620708,0.374941292,0.104121208,0.374941292,TRUE,0.104121208,0.41183694
27648,3NL0RFNU0GNEUBFWS9PZCFP33L1K45,1.64803E+12,point_arc,881,1280,0.5340625,16,1.64803E+12,119,TRUE,17,"0,0.4","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.1838180992807117,3.1016498668788537,4.061504191795647,7.095558169755542,9.667161213268175,12.221344049470517,13.68285225222707,16.460873788175345,19.263500088417413,22.15271843921697,23.6949562031269,25.611595904942213,28.420314484817425,31.358245844504033,34.48974853142761,37.663521641220996,40.71328294725338,43.55294050025341,46.556469151471894,49.24236357216704,51.85402431153884,54.7550834594476,57.48324697558621,60.469885135929,62.757194130838066,65.3992346293944,68.679610962288,71.76152915067792,73.2139842470585,75.22876050785598,78.02888102866191,79.29442947442446,81.39655586430723,83.10027476568966,84.32382550215854,85.28014720802109,86.31149247632811,87.57122260927926,89.48257687256351,90.53447266300836,91.22878390997359,91.92309515693881,92.99964626257115,94.19325696698837,95.94798679558703,98.43399122343911,100.37248970063433,101.08653356791626,101.80057743519819,102.532426884401,103.27117623222313,104.03410380109109,106.63504253548474,109.43947191705836,111.23864184375523,112.49329282188918,113.46307273550765,115.44087468164429,116.9051889326404,117.999999995242}","{0,1}",point_arc-batch-1,exp-2,0.539379292,0.625058708,-0.090996208,0.374941292,FALSE,0.090996208,0.58816306
27650,3NL0RFNU0GNEUBFWS9PZCFP33L1K45,1.64803E+12,point_arc,881,1280,0.6690625,15,1.64803E+12,105,TRUE,18,"0,0","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.1994361635991413,4.4521366329308645,6.609241757749847,9.221304264161743,12.200481994366097,15.153632202218098,18.100273530720237,20.863472729321902,23.731711981859064,26.502396431406105,29.10139384813287,31.704187047191688,34.5644845156177,37.3993165296301,40.28799892979607,43.062678375291256,45.51258527701271,48.33588584876104,50.961647200087775,53.250750836086745,55.623243509435355,57.92491970061498,60.733431951739625,63.641214279765414,66.30338124107493,68.69347243859839,70.70487369870246,72.61043040151102,74.74788040035811,76.5557265961827,77.967338752052,79.01260359692535,80.0718329851908,81.58553962188903,83.0964583792244,84.53513214714063,85.8677134768548,86.9601123160952,88.03549086317777,89.48826961174605,91.48440426598029,94.08260301174877,96.63319422460476,99.01743463239359,100.69718045037878,102.13307994036032,103.50669967468174,104.90631544802078,106.26257229614114,107.42115898158761,108.47732740422595,109.43123737989532,110.53163397373294,111.8483532595373,113.14867231521849,114.38624370178377,115.50833841180348,116.4386197571704,117.21930987669917,117.99999999622796}","{0,1}",point_arc-batch-1,exp-2,0.671688021,0.714818499,-0.045755999,0.285181501,FALSE,0.045755999,0.694629365
27652,3NL0RFNU0GNEUBFWS9PZCFP33L1K45,1.64803E+12,point_arc,881,1280,0.5840625,3,1.64803E+12,33,TRUE,19,"0,0","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.455918867090898,4.712322363110093,7.070291896769526,9.473643481259364,11.896932754691335,14.384540310307663,16.838599976018052,19.257049958864947,21.766135633177054,24.216715192329332,26.53600077943873,28.682708500379068,30.56035639898502,32.134875965995334,33.58217017757431,35.17337153871208,36.8820132089437,38.627589674949924,40.28717892863657,41.751892943902234,43.23589093537894,44.77584398765954,46.360152883696585,47.909584144903064,49.71714837065434,51.47869445928585,53.32626589370905,55.10283199533401,56.86730139061456,58.55299479931173,60.02247403878284,61.859843458491575,63.79478651017067,65.72017654647155,67.62043419711324,69.92628772828088,72.25443532538783,74.47285296965828,76.65191942975143,78.69593692791737,80.94334127641812,83.13097975074125,84.91925850922067,86.49594662137346,88.1190133777149,89.40286340109408,90.76450433453361,92.17468002243243,93.46302752288568,94.9061029689178,96.55205582812354,98.46240439941494,100.61339831869077,103.07835315280329,105.63163681087882,108.18219871665852,110.70739899495436,113.1341636616104,115.50335885666289,117.99999998575733}","{0,1}",point_arc-batch-1,exp-2,0.576473063,0.59847931,-0.01441681,0.40152069,FALSE,0.01441681,0.581573716
27656,33NF62TLXK24XTYHVGC3IHEMLIXKJ2,1.64803E+12,point_arc,625,1024,0.3640625,18,1.64803E+12,59,TRUE,28,"0,0.4","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{1.4856357877863113,4.044443037683078,6.06598130334232,7.242497453231643,8.43729523068883,9.665142960077374,11.186652200148073,12.577057719118395,13.727695105805026,14.794182375916577,15.834581019242313,16.78539887419735,17.719281063854464,18.56508467281273,19.373033541263084,20.23191566569667,21.267242800373587,22.521471958063376,24.25101007143679,25.71550977411142,28.246418396109924,29.190678069163194,30.13605275949866,31.088115037197916,32.04663606376491,33.151748170051285,34.29377422657774,35.55770440268328,38.34432920911206,40.02755706596704,43.056204680593225,47.30362162506607,50.95597799745681,54.4950401681618,56.826121567221314,58.25645066215123,61.727318378397406,63.0830978990201,64.84817782454355,66.79418250052397,67.96200088913369,71.84802334582227,74.05652134882021,74.86285119594075,75.66918104306127,77.12979600482815,78.8226610892361,80.98362998323378,84.90554315560279,86.83271381375752,88.74479965534948,92.47344734804362,95.13740537816004,97.45719120563622,100.1823032298469,103.91479959308887,107.41458514854261,110.84673975874983,114.01841391743504,117.99999998788803}","{0,1}",point_arc-batch-1,exp-2,0.361198077,0.435755002,-0.071692502,0.564244998,FALSE,0.071692502,0.395507523
27657,33NF62TLXK24XTYHVGC3IHEMLIXKJ2,1.64803E+12,point_arc,625,1024,0.4790625,18,1.64803E+12,56,FALSE,29,"0,0","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.240183938674882,4.47919450119136,6.687347040007184,8.921511438277122,11.185539361724302,13.414499055366225,15.67773864479092,17.851811871674816,20.084563034950666,22.33914169631032,24.43657264553412,26.40826668339391,28.650133874942817,30.554082072913637,32.01363034270352,33.304019058240335,34.71149753092943,36.2900159381183,38.051349820104356,40.32704942624795,42.55890037229412,44.81925878792016,47.09893383568024,49.383093305939425,51.66666908782737,53.75081848322811,55.949727265348805,57.93516021338353,60.192224575079855,62.44612958284411,64.69278610247117,66.92817468065547,69.05007962025987,70.98921164631803,72.74641544754424,74.37936685794942,76.09335157787885,77.73653056743383,79.72685236312111,81.57027457912127,83.07638438240329,84.64358103453159,86.50950551967601,88.39790533580027,90.37997404503989,92.5909245447112,94.80646850445727,96.75326532269206,98.52126530773967,100.38998750685577,102.30343996625955,104.21367885123615,106.2091136596008,108.13423086036536,109.66152111261172,111.26074178744157,112.87798011597405,114.49107848992206,116.11647627276533,117.99999998813708}","{0,1}",point_arc-batch-1,exp-2,0.545576724,0.564244998,-0.085182498,0.564244998,FALSE,-0.085182498,0.560017269
27658,33NF62TLXK24XTYHVGC3IHEMLIXKJ2,1.64803E+12,point_arc,625,1024,0.4840625,8,1.64803E+12,93,TRUE,30,"0,0","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.0031883202390164,3.8122217543628896,5.3880980866645185,6.858560077351637,8.216374347023331,9.321749553144814,10.455005166401588,11.632533321082784,12.799042966837321,13.960554306903905,14.909069038924892,15.85009597479584,17.06870737886945,18.44733169213498,20.145131144480256,22.206947758929683,24.68530163950863,26.74153136122921,28.405844979407938,29.939650148197433,31.897954547758992,34.321435274929684,37.01429737552059,39.147741358820646,40.95611221268364,42.77455035724415,44.44479958396827,45.790740941430904,47.712779722654666,49.96597620034576,52.488616461227934,55.172081884486424,57.49720606963238,59.712215749610074,62.38463733093302,65.1226375335142,67.85479856714684,70.53589223387398,73.18825091736221,75.90823690820393,78.53129533113047,81.08233966102365,83.81857805611396,86.54498396807675,89.2340133313666,91.59305627238956,93.72620868577005,95.64372716605477,97.40340019307881,99.20689718106202,101.08498211433995,103.13020969111459,105.25279926341467,107.19298302247485,108.92499242423865,110.6302567522973,112.45739086924371,114.25660190923402,116.1072420676806,117.99999999005234}","{0,1}",point_arc-batch-1,exp-2,0.517610759,0.505319521,-0.021257021,0.494680479,FALSE,0.021257021,0.489488623
27659,3NL0RFNU0GNEUBFWS9PZCFP33L1K45,1.64803E+12,point_arc,881,1280,0.4540625,13,1.64803E+12,71,TRUE,20,"0,0.4","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{1.7725029692207688,3.58711594002408,5.809029792682973,8.316138090593872,9.3288483843107,10.496569586041852,11.96888214514702,14.512872705318612,16.21883790729453,17.97594889852021,19.29501673242336,20.637342567633294,22.020238853469365,24.089367314769486,27.286974066023696,29.612511505931753,31.03535605100402,32.29716115087638,33.53131724294608,34.55419413747047,35.44770935173249,36.23458850940803,36.84887136924904,37.46315422909005,38.126171356460766,39.127047070496694,40.107415204670495,40.94783835575888,41.78826150684725,42.90037762811433,44.285494553686654,46.99841277291182,49.90571111894469,51.359645628240166,52.741848572331946,54.29861404491736,57.08129288185089,58.68539067348407,59.933928711384766,62.29584560987834,63.35958192751577,65.16601363456647,68.22739871892166,70.37864334139722,72.19801757220654,74.77710108456651,76.62724851970835,78.17779049208833,81.84419942011996,83.94759230562504,86.87417079275232,89.71910436152277,93.23219691089048,96.6734582946862,100.09322483409744,103.48751486149685,107.05680572079814,110.66468639071235,114.31672436762308,117.99999998560158}","{0,1}",point_arc-batch-1,exp-2,0.46625979,0.566073073,-0.112010573,0.433926927,FALSE,0.112010573,0.514985997
27660,33NF62TLXK24XTYHVGC3IHEMLIXKJ2,1.64803E+12,point_arc,625,1024,0.4890625,15,1.64803E+12,105,TRUE,31,"0,0","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.1994361635991413,4.4521366329308645,6.609241757749847,9.221304264161743,12.200481994366097,15.153632202218098,18.100273530720237,20.863472729321902,23.731711981859064,26.502396431406105,29.10139384813287,31.704187047191688,34.5644845156177,37.3993165296301,40.28799892979607,43.062678375291256,45.51258527701271,48.33588584876104,50.961647200087775,53.250750836086745,55.623243509435355,57.92491970061498,60.733431951739625,63.641214279765414,66.30338124107493,68.69347243859839,70.70487369870246,72.61043040151102,74.74788040035811,76.5557265961827,77.967338752052,79.01260359692535,80.0718329851908,81.58553962188903,83.0964583792244,84.53513214714063,85.8677134768548,86.9601123160952,88.03549086317777,89.48826961174605,91.48440426598029,94.08260301174877,96.63319422460476,99.01743463239359,100.69718045037878,102.13307994036032,103.50669967468174,104.90631544802078,106.26257229614114,107.42115898158761,108.47732740422595,109.43123737989532,110.53163397373294,111.8483532595373,113.14867231521849,114.38624370178377,115.50833841180348,116.4386197571704,117.21930987669917,117.99999999622796}","{0,1}",point_arc-batch-1,exp-2,0.671688021,0.714818499,-0.225755999,0.285181501,FALSE,0.225755999,0.694629365
27661,3NL0RFNU0GNEUBFWS9PZCFP33L1K45,1.64803E+12,point_arc,881,1280,0.5290625,3,1.64803E+12,35,TRUE,21,"0,0.4","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.862170961949011,5.722699485988134,8.756765043556038,12.156478090168923,15.39752553406286,18.745689994564763,22.098519193061858,25.35787991092213,28.287150686388134,30.90439781654937,32.89900796365584,34.748129284717315,37.75205524396261,39.59920144381434,42.369110687673974,45.13697174619632,47.84779488701232,48.707254529476614,49.451793167596314,50.26451443222987,51.26761840928144,52.45939156404138,54.11798601867565,55.36100462901227,57.66459060091489,60.12705082489469,60.754549395015985,61.382047965137296,62.025095334097585,63.67462428218318,64.78570278874537,65.7644713066185,66.54406985315956,67.26055250956276,67.97703516596594,68.81120276282387,69.64926732532373,71.34481049855015,73.47852300788311,75.92539806447368,77.61383748286156,80.5024145708439,82.63121890714929,84.04931143362369,86.46914755321222,89.08166091537113,91.10968615160148,92.57376448510587,93.60988389848904,96.06549023578917,98.69021141773906,100.58212021891694,102.87471660299619,106.01502591761559,108.23198596578851,109.57341568533163,111.22319463932587,113.09705321909351,115.68880349929182,117.9999999906818}","{0,1}",point_arc-batch-1,exp-2,0.516769956,0.59847931,-0.06941681,0.40152069,FALSE,0.06941681,0.552577179
27662,33NF62TLXK24XTYHVGC3IHEMLIXKJ2,1.64803E+12,point_arc,625,1024,0.4190625,17,1.64803E+12,46,FALSE,32,"0,0.4","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{3.7372673973074755,7.488151363050826,11.185936192124636,14.94775456686449,18.6833383978791,22.267835596203376,25.900334055456607,29.280670618318336,32.36709747234483,35.53932473293138,37.267593871753476,39.93530594603607,42.497156725997044,46.197461990306316,48.51040608935317,49.64535967657379,52.463262307335135,55.58237362210986,57.18082501112108,58.547691634050295,59.938478425838,62.645769140070094,65.02674363395198,66.73501382473344,68.15184553833878,68.81675396425257,69.48166239016638,70.2155278368899,71.19325504479936,72.12268222393203,72.82421554896943,73.52574887400684,74.3051127174019,75.24687912079926,76.13373677085936,76.80138472185402,77.4690326728487,78.2916904572735,79.7165196001851,81.78289306101861,83.95059715420078,85.10290733039955,86.76360099478559,90.3675759441691,92.33436852839549,93.13755112802275,93.94073372765001,96.2912206580315,97.74610588777183,99.46911584991486,102.01639569492949,104.00288424568778,104.76994076988703,105.53699729408625,106.78090421250171,108.71210287131588,110.53625750975488,112.57451484964965,116.16531313807994,117.99999999300111}","{0,1}",point_arc-batch-1,exp-2,0.49873307,0.400118858,0.018943642,0.400118858,TRUE,0.018943642,0.461123105
27663,3NL0RFNU0GNEUBFWS9PZCFP33L1K45,1.64803E+12,point_arc,881,1280,0.5190625,14,1.64803E+12,82,FALSE,22,"0,0.4","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.6533756125986327,5.207441027602265,7.255939097508327,9.806749702145451,12.349876392732918,14.56045791005397,17.15378770520557,19.49943849142394,21.723538312789646,24.364790284944444,27.352100358415083,29.771086303714377,32.55552688424093,35.07140454499097,37.862523823014484,40.74221268278481,43.63122060990263,46.62081446357681,49.56461503809772,52.23826009341489,54.97230845300545,57.3541047437602,60.14391786064451,62.13205973358354,65.15195114517664,68.12996333263851,70.5751361781368,72.55757427356333,75.03367387429117,77.2309123914295,79.90720078061621,81.19548370825535,82.37140178111004,83.43986709543138,85.39169993436657,88.37656152145927,90.5112506037838,91.60920280710889,93.8572912480353,94.75324509581002,95.54570775352506,97.29408483465478,99.1338548283687,100.72117295295226,102.28056275540428,103.33529944271463,105.12203937541413,107.07014609770941,109.08811578299341,110.41268176165072,111.02007014634006,111.6274585310294,112.15917902651428,112.5708663228751,112.98255361923593,113.39424091559678,113.8059282119576,114.81168652297589,116.3688585754951,117.99999999227222}","{0,1}",point_arc-batch-1,exp-2,0.392421347,0.293249191,0.225813309,0.293249191,TRUE,0.225813309,0.342948298
27664,3NL0RFNU0GNEUBFWS9PZCFP33L1K45,1.64803E+12,point_arc,881,1280,0.6040625,15,1.64803E+12,107,TRUE,23,"0,0.4","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.5425912628983385,3.9343062610312645,6.701861892524218,8.793490739805478,11.55442709236278,14.527389155161641,17.86568990883527,21.196916149095422,24.18211083061652,26.98190792909813,29.62476469356454,31.87700396815266,34.739260481530664,37.372697873466414,39.75344721894418,42.21178427345757,43.86639491761333,46.63092677912385,49.70740638580396,52.72400102491751,55.403541284393505,58.23233840887522,61.39997504219794,64.30883760134827,67.00307827826263,70.17686412083266,71.7496327119584,74.2123848515127,75.40307435471976,77.17348895321308,79.97878721993675,80.89621125425064,81.79869925111826,82.9886399759371,84.34264843667685,86.01774551872043,88.19040259799058,89.35737617051517,90.55621940982213,91.79412094482572,92.6759835112573,93.48681955657378,95.22367105908093,96.95659702876577,98.11142580751142,98.79382424699517,99.4762226864789,100.30754618966188,101.63062997576392,102.64667285815017,103.54379986600289,105.23503322962776,108.2484089219944,110.61000180967362,112.07942657327693,113.09500465687655,114.29411791985348,116.31113817070043,117.15556908355697,117.99999999641352}","{0,1}",point_arc-batch-1,exp-2,0.63158353,0.714818499,-0.110755999,0.285181501,FALSE,0.110755999,0.671005496
27665,3NL0RFNU0GNEUBFWS9PZCFP33L1K45,1.64803E+12,point_arc,881,1280,0.6740625,2,1.64803E+12,21,TRUE,24,"0,0","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.1685462971070164,3.8831675586603738,5.608741851694989,7.6854371789323785,9.889329416684431,12.099146691447288,14.275794212924776,16.456189008630655,18.493992519057663,20.15328782132445,21.575909807958702,23.063356202396385,24.66138767437781,26.411697823248026,28.245403246486347,30.24377355992585,32.205440512810945,33.88732712200777,35.87434991852482,37.865901081677315,39.835595181837625,41.74054526018527,43.79307930925302,45.79035308289229,47.76944488740733,49.95287989695868,52.169311907602506,54.39581723269829,56.618970993479486,58.80891539083354,60.915909605383575,62.92052256198625,64.75463716217772,66.5299553697385,68.43958702621447,70.32507141581488,72.30990024178138,74.24706543637956,76.0992950534086,77.89342571843532,79.59710628431688,81.39391683104456,83.26964608661848,85.07256389512445,86.82618476251807,88.59434232189348,90.38819522116853,92.29143282922608,94.35599762312962,96.4386041156509,98.44815693085403,100.5401509254298,102.66026465443738,104.7851966608887,106.95379622123482,109.17474311524782,111.40070929636332,113.62704706241662,115.82923233194461,117.99999998598346}","{0,1}",point_arc-batch-1,exp-2,0.570426965,0.571293782,0.102768718,0.428706218,TRUE,-0.102768718,0.579264691
27666,3NL0RFNU0GNEUBFWS9PZCFP33L1K45,1.64803E+12,point_arc,881,1280,0.6590625,19,1.64803E+12,143,TRUE,25,"0,0.4","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{0.3928672140470822,0.7857344280941643,1.1786016421412464,1.5714688561883288,1.9643360702354111,3.7773409748439244,4.665709701722555,5.416993701621536,6.5277083501077815,8.675281119354338,10.261211216826505,11.249941486054862,12.534348242526274,14.484834386384163,15.919719112547302,17.81944778151693,19.899786608331773,21.13142219917081,22.52054308592705,24.69520782940968,27.248563878646742,29.667329223808384,31.380430624836944,33.76111872549267,36.635084088935876,39.26334977798922,42.111339118296364,44.98873173761429,48.121654470749384,51.30099564898689,54.39024263286155,57.43553461159876,60.508519776788994,63.68209848524836,65.69428189795775,68.41018485934522,70.89804660401573,72.58823312234243,74.14249307600707,76.6208093103464,78.20927013793126,80.59473740192851,82.08763397067018,85.24871141014998,88.16868959515541,89.42179169979998,90.63278665992407,91.80770675864159,94.17886232524455,97.27652519165585,99.96113054663842,101.02185558856661,102.17176310996204,105.15165128632813,107.12242768741939,109.38393313891336,111.51199876454913,113.60089020107229,116.20122578615292,117.99999999191448}","{0,1}",point_arc-batch-1,exp-2,0.679106469,0.743395282,-0.084332782,0.256604718,FALSE,0.084332782,0.72512514
27667,3NL0RFNU0GNEUBFWS9PZCFP33L1K45,1.64803E+12,point_arc,881,1280,0.4990625,1,1.64803E+12,8,FALSE,26,"0,0","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{1.9836724189976274,3.4194895828734913,4.941858853023833,6.52997686621213,8.150882419020814,10.045765798333898,11.269898172423986,12.584627873107705,14.034060889902332,15.518159369104536,16.999012064979894,18.49464878290325,20.032672307070687,22.099540029215984,24.900670229964977,27.605121669633842,30.08118379104869,32.857558128804044,35.58703375653931,38.32298505326169,41.077170507065894,43.49231664208928,45.43389858627722,47.33401943221399,49.0711762701128,50.692292282461096,52.241354751232,53.558591801415666,55.10782717743511,56.98712597097493,58.99623002742432,61.03332113066614,63.54040943391357,66.27370683723495,68.97875389132628,71.59495958155891,74.33681004975095,76.885538511316,79.62490523888992,82.35013123838098,84.40662486612786,86.63756210126375,88.52614796243054,90.37390111566295,92.76940241599064,95.20624419314694,97.63690093297892,99.53426148977772,101.23877758809718,102.97959012261008,104.73202840046918,106.36198036838084,107.80121129083275,108.87385489084926,109.88775055416743,111.06987550331085,112.40182265103442,114.16353619507042,115.83820752060666,117.99999998901495}","{0,1}",point_arc-batch-1,exp-2,0.49477094,0.512700546,-0.013638046,0.512700546,FALSE,-0.013638046,0.50057255
27668,33NF62TLXK24XTYHVGC3IHEMLIXKJ2,1.64803E+12,point_arc,625,1024,0.4140625,17,1.64803E+12,47,TRUE,33,"0,0.4","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{3.737267397307474,7.488151363050824,11.185936192124633,14.947754566864484,18.683338397879094,22.267835596203362,25.9003340554566,29.280670618318318,32.367097472344824,35.53932473293136,37.26759387175347,39.935305946036046,42.49715672599702,46.1974619903063,48.51040608935316,49.64535967657378,52.463262307335114,55.58237362210984,57.18082501112106,58.54769163405029,59.938478425837985,62.64576914007007,65.02674363395197,66.73501382473343,68.15184553833876,68.81675396425256,69.48166239016636,70.21552783688989,71.19325504479934,72.12268222393203,72.82421554896943,73.52574887400684,74.3051127174019,75.24687912079925,76.13373677085934,76.801384721854,77.4690326728487,78.29169045727348,79.71651960018507,81.78289306101858,83.95059715420075,85.10290733039955,86.76360099478553,90.36757594416908,92.33436852839547,93.13755112802274,93.94073372765,96.29122065803149,97.74610588777182,99.46911584991484,102.01639569492946,104.00288424568778,104.76994076988703,105.53699729408623,106.78090421250167,108.71210287131586,110.53625750975486,112.57451484964959,116.1653131380799,117.99999999300107}","{0,1}",point_arc-batch-1,exp-2,0.50126693,0.599881142,-0.185818642,0.400118858,FALSE,0.185818642,0.538876895
27669,33NF62TLXK24XTYHVGC3IHEMLIXKJ2,1.64803E+12,point_arc,625,1024,0.5340625,18,1.64803E+12,57,TRUE,34,"0,0","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.2401839386748827,4.479194501191361,6.687347040007185,8.921511438277122,11.185539361724302,13.414499055366225,15.67773864479092,17.851811871674812,20.084563034950662,22.339141696310318,24.43657264553412,26.40826668339391,28.650133874942817,30.554082072913637,32.01363034270352,33.304019058240335,34.71149753092943,36.2900159381183,38.051349820104356,40.32704942624795,42.55890037229412,44.81925878792016,47.09893383568024,49.383093305939425,51.66666908782737,53.75081848322811,55.949727265348805,57.935160213383526,60.192224575079855,62.446129582844094,64.69278610247117,66.92817468065547,69.05007962025987,70.98921164631803,72.74641544754424,74.37936685794942,76.09335157787885,77.73653056743383,79.72685236312111,81.57027457912127,83.07638438240329,84.64358103453159,86.50950551967601,88.39790533580027,90.37997404503989,92.5909245447112,94.80646850445727,96.75326532269206,98.52126530773967,100.38998750685577,102.30343996625955,104.21367885123615,106.2091136596008,108.13423086036536,109.66152111261171,111.26074178744156,112.87798011597405,114.49107848992206,116.11647627276533,117.99999998813708}","{0,1}",point_arc-batch-1,exp-2,0.454423276,0.435755002,0.098307498,0.564244998,TRUE,-0.098307498,0.439982731
27670,3NL0RFNU0GNEUBFWS9PZCFP33L1K45,1.64803E+12,point_arc,881,1280,0.5540625,15,1.64803E+12,106,FALSE,27,"0,0.4","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.5425912628983385,3.9343062610312654,6.701861892524223,8.793490739805488,11.554427092362797,14.527389155161659,17.86568990883529,21.196916149095436,24.182110830616537,26.981907929098142,29.62476469356456,31.87700396815267,34.73926048153069,37.37269787346643,39.753447218944196,42.211784273457575,43.86639491761334,46.63092677912386,49.70740638580397,52.72400102491752,55.40354128439352,58.232338408875236,61.399975042197966,64.30883760134829,67.00307827826266,70.17686412083268,71.74963271195841,74.2123848515127,75.40307435471976,77.17348895321308,79.97878721993675,80.89621125425066,81.79869925111826,82.9886399759371,84.34264843667685,86.01774551872042,88.19040259799057,89.35737617051517,90.55621940982213,91.79412094482572,92.6759835112573,93.48681955657378,95.22367105908093,96.95659702876577,98.11142580751142,98.79382424699517,99.4762226864789,100.30754618966188,101.63062997576392,102.64667285815017,103.54379986600289,105.23503322962776,108.2484089219944,110.61000180967362,112.07942657327693,113.09500465687655,114.29411791985348,116.31113817070043,117.15556908355697,117.99999999641352}","{0,1}",point_arc-batch-1,exp-2,0.36841647,0.285181501,0.268880999,0.285181501,TRUE,0.268880999,0.328994504
