participantId,task,id,rsp_time,status,data.select.x,data.select.y,pixel.select.x,pixel.select.y,param.mu,param.sigma,param.lambda,param.p,param.q,data.ans.x,data.ans.y,data.left.grad,data.right.grad,pixelToMM,dist_to_screen,phy.select.x,phy.select.y,va.select.x,va.select.y,pixel.ans.x,pixel.ans.y,phy.ans.x,phy.ans.y,va.ans.x,va.ans.y,flat
67e2ab30a61684eccd40a3e3,task2,9,9.22,completed,-0.66,0.304511794378918,282.19,289.7178412203274,-0.37,1.1,0.33,3.38,27.3,-0.37,0.30698085999599384,0.31920837648039435,-0.05133284796779259,5.141176470588236,675.1534715058838,45.16281464530892,23.395843240897417,3.83123916694174,1.9852507887076642,297.705,288.74256030158244,48.18060640732265,23.585543190767716,4.087033367619368,2.001344489678881,0.18527061222409347
67e2ab30a61684eccd40a3e3,task2,10,11.951,completed,-1.08,0.4976525771710846,259.72,213.4272320174216,-1.06,0.82,0.56,2.23,24.61,-1.06,0.49804597651782473,0.05329907652392971,-0.2379820535080109,5.141176470588236,675.1534715058838,40.79221967963387,38.23497775404843,3.4607115482256017,3.2438811911616816,260.79,213.27183927545923,41.00034324942792,38.265202886924406,3.4783574235011248,3.2464441403769366,0.1456405650159703
67e2f5ebbe69a58c40a5d550,task2,1,16.53,completed,0,0.3833795293211607,317.5,258.5650859181415,0.28,0.83,-0.03,4.3,16.47,0.28,0.3836938931968251,0.26236398206879585,-0.31978503390505736,4.705882352941177,560.5799273913352,56.84375,32.17991924239493,5.804918077907389,3.2881439421947727,332.48,258.44091218725407,60.027,32.206306160208506,6.129390185157277,3.2908386757194017,0.2910745079869266
67e2f5ebbe69a58c40a5d550,task2,2,10.671,completed,-0.48,0.49551378950489927,291.81999999999994,214.2720531455648,-0.51,0.89,0.78,2.39,5.37,-0.51,0.4955377015279019,1.2686558316224022e-4,-0.19561513469227154,4.705882352941177,560.5799273913352,51.386749999999985,41.59218870656748,5.248466232860795,4.249107850601181,290.215,214.26260789647876,51.04568749999999,41.59419582199826,5.21367949394848,4.24931271200092,0.0978710001377169
67e2f5ebbe69a58c40a5d550,task2,3,12.477,completed,-0.15,0.3066737157586463,309.475,288.8638822753348,-0.26,1.07,-0.71,4.43,22.13,-0.26,0.3070031151440288,0.00986134753589306,-1.5329410639183053e-5,4.705882352941177,560.5799273913352,55.1384375,25.741425016491355,5.631055071808246,2.6305186188758825,303.59,288.7337695181086,53.887874999999994,25.76907397740192,5.5035389962051875,2.633343074671958,0.004938338473266122
67e2f5ebbe69a58c40a5d550,task2,4,9.341,completed,1.5,0.5034685137744597,397.75,211.1299370590884,1.31,0.65,-0.28,3.74,22.5,1.31,0.5060095776542116,0.4078923128374458,-0.3958267338272967,4.705882352941177,560.5799273913352,73.896875,42.25988837494371,7.541946465842539,4.317256827836788,387.58500000000004,210.12621682658641,71.7368125,42.473178924350385,7.322098130742827,4.339025753470833,0.4018595233323713
67e2f5ebbe69a58c40a5d550,task2,5,15.538,completed,0.12,0.48960882851163456,323.92,216.60451273790437,0.08,0.79,-0.2,2.2,48.3,0.08,0.490109071377721,0.3238366370645127,-0.38494619038086897,4.705882352941177,560.5799273913352,58.208,41.09654104319532,5.943989264622608,4.198517468165881,321.78,216.40691680580022,57.753249999999994,41.138530178767454,5.897634129334961,4.202803331260166,0.35439141372269084
67e2f5ebbe69a58c40a5d550,task2,6,16.762,completed,1.12,0.507259903898397,377.42,209.6323379601332,1.12,0.67,0.84,4.04,42.86,1.12,0.5072599038984106,1.4032657116635403e-61,-0.1187223181045097,4.705882352941177,560.5799273913352,69.57675,42.57812818347169,7.1021958067564395,4.349737002106675,377.42,209.6323379601278,69.57675,42.57812818347284,7.1021958067564395,4.349737002106792,0.05936115905225485
67e2f5ebbe69a58c40a5d550,task2,7,12.408,completed,-1,0.4061809486738936,264,249.55852527381205,-1.21,0.79,-0.45,4.74,5.3,-1.21,0.40736440777296457,0.0875553775775593,-0.16030451696022846,4.705882352941177,560.5799273913352,45.475,34.09381337931494,4.645364580786226,3.4835885459733973,252.765,249.091058929679,43.0875625,34.19314997744321,4.401729402264394,3.493732138189144,0.12392994726889388
67e2f5ebbe69a58c40a5d550,task2,8,8.101,completed,0.52,0.5920478115468177,345.31999999999994,176.141114439007,0.53,0.72,-0.82,2.33,18,0.53,0.5920515449523962,0.2941118445066371,-2.3967194795977755e-11,4.705882352941177,560.5799273913352,62.755499999999984,49.69501318171101,6.40743105027037,5.075907809651181,345.855,176.1396397438035,62.8691875,49.69532655444175,6.419014470284713,5.075939776061963,0.14705592226530215
67e2f5ebbe69a58c40a5d550,task2,9,14.356,completed,1.27,0.3241167431954244,385.445,281.9738864378074,0.95,0.97,-0.48,4.86,22.02,0.95,0.3267340373316358,0.019853628707145222,-0.42063774796689213,4.705882352941177,560.5799273913352,71.2820625,27.20554913196593,7.275807337623856,2.780080475071876,368.325,280.9400552540038,67.64406249999999,27.425238258524185,6.905396641244752,2.8025211511974426,0.22024568833701869
67e2f5ebbe69a58c40a5d550,task2,10,10.408,completed,-1.79,0.4966368861480502,221.735,213.8284299715202,-1.46,0.63,0.07,4.91,6.49,-1.46,0.4988176634145591,0.8389929071504735,-0.7094333416779001,4.705882352941177,560.5799273913352,36.4936875,41.686458631051956,3.7286320686750787,4.258729723596442,239.39,212.96702295124916,40.245374999999996,41.86950762285955,4.111635783911793,4.277412861124372,0.7742131244141868
67ebfd4d8ea1101322300f73,task2,1,15.489,completed,-0.27,0.3368389439319764,303.05500000000006,276.94861714686937,-0.14,1.03,0.51,3.23,27.76,-0.14,0.33777822686504466,0.2914210191585536,-0.05518311541699895,8.376470588235295,409.08079858125825,30.21021769662922,15.883943177691156,4.229315981748848,2.2244226449112046,310.01,276.57760038830736,31.040519662921344,15.92823590869926,4.345445194289462,2.2306239326089172,0.17330206728777628
67ebfd4d8ea1101322300f73,task2,2,17.643,completed,1.52,0.665461826502773,398.82,147.14257853140467,1.58,0.55,0.28,2.8,6.02,1.58,0.6666066375805754,0.1610100469833557,-0.6346333223133427,8.376470588235295,409.08079858125825,41.64283707865168,31.380450596672198,5.827459151482459,4.392986673705259,402.03,146.6903781556727,42.026053370786514,31.434435192089634,5.880992389094527,4.400536620167637,0.3978216846483492
67ebfd4d8ea1101322300f73,task2,3,11.016,completed,-0.3,0.6067052537255185,301.45,170.35142477842018,-0.28,0.57,0.06,3.01,15.31,-0.28,0.6067127336600583,0.5773112623829082,-0.647306516585814,8.376470588235295,409.08079858125825,30.018609550561795,28.60973159246388,4.202515689717561,4.00544154895077,302.52,170.34847020427696,30.146348314606737,28.610084315500643,4.220382602358113,4.005490890937504,0.6123088894843611
67ebfd4d8ea1101322300f73,task2,4,11.212,completed,-0.39,0.3849096314021852,296.635,257.9606955961369,-0.45,0.93,-0.57,3.07,16.45,-0.45,0.385211532045357,0.08985076639714647,-0.08181579733120281,8.376470588235295,409.08079858125825,29.44378511235955,18.150759654955568,4.122112065574967,2.541775037901896,293.425,257.841444842084,29.06056882022472,18.1649960511557,4.068507388645483,2.5437680032303636,0.08583328186417463
67ebfd4d8ea1101322300f73,task2,5,12.852,completed,1.28,0.4737750403777958,385.98,222.85885905077063,1.08,0.66,-0.24,4.86,40.63,1.08,0.4741454713983138,0.34599086094849174,-0.6384286955084715,8.376470588235295,409.08079858125825,40.10997191011236,22.341287894219796,5.613300973680144,3.1283391699033127,375.28,222.71253879766604,38.83258426966292,22.358755901964024,5.434805779854005,3.130783911413568,0.4922097782284816
67ebfd4d8ea1101322300f73,task2,6,10.962,completed,0.01,0.3390308155983898,318.035,276.08282783863604,0.07,1.04,0.75,3.39,43.84,0.07,0.3395414520459343,6.154994060168372e-7,-0.03185517153080077,8.376470588235295,409.08079858125825,31.99856039325843,15.987302856342607,4.479429328836814,2.2388936921520615,321.245,275.88112644185594,32.381776685393255,16.011382377025623,4.5330195722871265,2.242264976074901,0.015927893515103396
67ebfd4d8ea1101322300f73,task2,7,7.572,completed,1.8,0.2656269962950046,413.8,305.0773364634732,1.57,1.27,-0.59,3.63,20.29,1.57,0.268037336693946,0.013124194083304334,-0.27798682394065144,8.376470588235295,409.08079858125825,43.431179775280896,12.525879776130303,6.077258770590317,1.754235309974755,401.495,304.1252520058913,41.962183988764046,12.639541544240505,5.872070360610393,1.7701509913611622,0.1455555090119779
67ebfd4d8ea1101322300f73,task2,8,10.767,completed,-2.07,0.5138707721778627,206.755,207.02104498974424,-1.97,0.63,0.58,4.41,38.53,-1.97,0.5145739958797092,5.702781028188189e-10,-0.2084143710563599,8.376470588235295,409.08079858125825,18.713728932584267,24.232038168359182,2.6205844060284575,3.3929428251113505,212.10500000000002,206.74327162751487,19.35242275280899,24.26519931413095,2.7099913524939816,3.3975832927150402,0.104207185813319
67ebfd4d8ea1101322300f73,task2,9,8.983,completed,0.12,0.3941735157611102,323.92,254.3014612743615,-0.06,0.82,-0.36,4.14,21.38,-0.06,0.39470995969018097,0.11009483939095319,-0.5113525667926455,8.376470588235295,409.08079858125825,32.70112359550562,18.587606448987742,4.577676594095483,2.6029288894743434,314.29,254.0895659223785,31.551474719101126,18.61290294465987,4.416904901990914,2.6064700816435584,0.31072370309179936
67ebfd4d8ea1101322300f73,task2,10,10.167,completed,1.03,0.5746869144457868,372.605,182.99866879391425,1.02,0.62,0.14,2.69,44.08,1.02,0.5746887279481934,0.4929501640569764,-0.5431901997562563,8.376470588235295,409.08079858125825,38.513237359550565,27.09987802319844,5.390177823279913,3.794216633853243,372.07,182.9979524604636,38.449367977528084,27.09996354053454,5.381252035171829,3.7942285982687003,0.5180701819066164
67ee2686d7cfcbbd9d87dd04,task2,1,20.986,completed,1.61,0.3904611656026119,403.635,255.76783958696828,1.88,0.82,0.14,4.09,32.72,1.88,0.3913218739466376,0.4630866181480689,-0.20250376167408768,4.482352941176471,587.9158459393589,78.89494750656168,34.4087496984454,7.677258979175978,3.352373789103249,418.08,255.42785979107816,82.11758530183727,34.48459820933952,7.989857967974006,3.3597593240956978,0.33279518991107826
67ee2686d7cfcbbd9d87dd04,task2,2,6.878,completed,0.2,0.4222481516048555,328.2,243.2119801160821,0.12,0.8,-0.37,3.47,15.22,0.12,0.42237993676115226,0.17130589351299935,-0.3961561218534403,4.482352941176471,587.9158459393589,62.06561679790026,37.2099256958872,6.0430430085088345,3.625111410050468,323.92,243.15992497934485,61.110761154855645,37.22153904660286,5.950241441878359,3.626242065207874,0.2837310076832198
67ee2686d7cfcbbd9d87dd04,task2,3,15.426,completed,-1.74,0.22408596096865832,224.41,321.48604541738,-1.44,1.47,0.4,3.77,35.84,-1.44,0.2246449380951764,0.1555255021554535,-0.00801688392357054,4.482352941176471,587.9158459393589,38.91036745406824,19.747207715282673,3.790655761378978,1.9242980315399236,240.46,321.2652494524053,42.49107611548556,19.79646665759986,4.139198531166148,1.929097241710888,0.08177119303951201
67ee2686d7cfcbbd9d87dd04,task2,4,50.052,completed,-1.22,0.4277851709418593,252.23,241.02485747796564,-1.26,0.95,0.65,2.32,30.68,-1.26,0.4278263368005626,0.01862952126722578,-0.14059042877533862,4.482352941176471,587.9158459393589,45.116929133858264,37.69786644192367,4.394748239630105,3.6726158415992916,250.09,241.0085969637778,44.63950131233596,37.70149411569262,4.348287834542776,3.6729690162093025,0.0796099750212822
67ee2686d7cfcbbd9d87dd04,task2,5,5.136,completed,-0.55,0.33688636497128194,288.075,276.92988583634366,-0.23,0.94,0.28,4.44,40.84,-0.23,0.3379775987061166,0.4550108565312204,-0.057029623976847466,4.482352941176471,587.9158459393589,53.11384514435695,29.687558277981072,5.172733280959927,2.892608703669,305.195,276.4988485110839,56.93326771653543,29.783721460781805,5.544144326682237,2.901974369065033,0.2560202402540339
67ee2686d7cfcbbd9d87dd04,task2,6,16.37,completed,0.32,0.5321081588208543,334.62,199.81727726576256,0.28,0.65,-0.4,3.26,11.73,0.28,0.5321788967731224,0.38007189424099874,-0.10503185206362459,4.482352941176471,587.9158459393589,63.49790026246719,46.89115861524982,6.182230445711358,4.567392797191135,332.48,199.78933577461666,63.020472440944886,46.8973922812535,6.135836641788221,4.567999339045146,0.24255187315231166
67ee2686d7cfcbbd9d87dd04,task2,7,11.412,completed,1.63,0.371397618461561,404.705,263.2979407076834,1.82,0.88,0.24,3.79,23.68,1.82,0.37183986659821877,0.46820842369178595,-0.12788481327867324,4.482352941176471,587.9158459393589,79.13366141732283,32.728805878863284,7.7004184419972095,3.188786962850018,414.87,263.1232526937036,81.4014435695538,32.76777827043358,7.920401654079999,3.19258210264305,0.2980466184852296
67ee2686d7cfcbbd9d87dd04,task2,8,19.621,completed,1.74,0.6022885650376955,410.59,172.0960168101103,1.75,0.53,0.05,4.16,45.82,1.75,0.6022885702994563,0.7344211001999783,-0.8957104570434855,4.482352941176471,587.9158459393589,80.44658792650918,53.075691787770666,7.827784176288987,5.169022583033322,411.125,172.09601473171477,80.56594488188976,53.07569225145471,7.839361923683965,5.169022628130113,0.8150657786217319
67ee2686d7cfcbbd9d87dd04,task2,9,5.068,completed,0.66,0.3174782236249462,352.81,284.5961016681462,0.73,1.07,0.03,3.12,44.93,0.73,0.31749335034647286,0.15579173201578764,-0.1335525124711087,4.482352941176471,587.9158459393589,67.55603674540683,27.977247659337458,6.5764943542902365,2.7260292890717834,356.555,284.59012661314324,68.39153543307087,27.978580676857806,6.657647297393447,2.7261591257850117,0.14467212224344816
67ee2686d7cfcbbd9d87dd04,task2,10,6.749,completed,0.41,0.3893547585011897,339.435,256.20487039203005,0.42,1.04,-0.43,2.2,15.67,0.42,0.3893580211820181,0.14439241414276455,-0.27190183438485854,4.482352941176471,587.9158459393589,64.57211286089239,34.311249387604846,6.286609064573716,3.3428799301953713,339.97,256.20358163310283,64.69146981627297,34.31153690600068,6.2982060475025765,3.342907926677084,0.20814712426381154
