participantId,task,id,rsp_time,status,data.select.x,data.select.y,pixel.select.x,pixel.select.y,param.mu,param.sigma,param.lambda,param.p,param.q,data.select.slope,data.ans.slope,pixelToMM,dist_to_screen,phy.select.x,phy.select.y,va.select.x,va.select.y,data.ans.x,data.ans.y,pixel.ans.x,pixel.ans.y,phy.ans.x,phy.ans.y,va.ans.x,va.ans.y
6740e1e09ca406ab781318cb,task4,5,8.426,completed,2.29,0.727570718797213,440.015,122.60956607510086,1.86,1.34,-0.23,2.82,35.15,0.2573166691663878,0.26339047649989705,5.129411764705883,704.4467701767021,76.03503440366971,56.02795156792758,6.178273012835324,4.554601809318284,1.86,0.615,417.01,167.07500000000002,71.55011467889908,47.35923165137614,5.8144928563298235,3.8504864849695797
6740e1e09ca406ab781318cb,task4,6,22.984,completed,-0.91,0.6917770443284308,268.815,136.74806749026985,-1.73,0.71,0.39,3.22,22.76,0.4303880891643964,0.48496146530539447,5.129411764705883,704.4467701767021,42.658887614678896,53.27159234708042,3.468576780974289,4.330751766691956,-1.73,0.30499999999999994,224.945,289.52500000000003,34.106249999999996,23.487098623853203,2.7734708641137074,1.9101329442866002
6740e1e09ca406ab781318cb,task4,7,4.748,completed,0.39,0.4643874082304109,338.36499999999995,226.5669737489877,-0.13,0.86,0.56,2.2,21.65,0.44958603767088434,0.4794298158137949,5.129411764705883,704.4467701767021,56.217947247706405,35.761025759945056,4.5700305180085685,2.907978404195129,-0.13,0.21999999999999997,310.545,323.1,50.794323394495414,16.941513761467885,4.129538995065174,1.377862029867222
6740e1e09ca406ab781318cb,task4,8,5.374,completed,0.5,0.8602529720280641,344.25,70.2000760489147,0.42,0.73,-0.65,4.73,44.44,0.4405381337493898,0.44068837200905836,5.129411764705883,704.4467701767021,57.365252293577974,66.24539801798682,4.66319454264567,5.384066556680202,0.42,0.825,339.97,84.125,56.53084862385321,63.53067660550458,4.595439493029035,5.163733654827382
6740e1e09ca406ab781318cb,task4,9,11.358,completed,1.33,0.5789628026183693,388.655,181.30969296574412,-0.07,1,0.83,3.29,49.08,0.3265499649646491,0.3610526424833967,5.129411764705883,704.4467701767021,66.02219036697247,44.58411949062327,5.365952002052073,3.6250144384372534,-0.07,0.08499999999999998,313.755,376.425,51.42012614678899,6.545584862385319,4.180371418914232,0.5323776112981043
6740e1e09ca406ab781318cb,task4,10,5.935,completed,2.18,0.8926653621126035,434.13,57.39718196552162,1.62,0.97,-0.41,3.46,46.28,0.29430314433661664,0.3474855612808785,5.129411764705883,704.4467701767021,74.88772935779816,68.74137507552904,6.085224544168365,5.586610565346659,1.62,0.705,404.17,131.52500000000003,69.04690366972477,54.28985091743118,5.611401282096227,4.4134507450824465
67e557aa25a43e8dde6c806c,task4,1,17.751,completed,1.89,0.977920760276128,418.615,23.72129969092946,0.31,0.5,0.7,4.71,35.75,0.13563263704413242,0.6470513378597653,4.647058823529412,547.9566085733293,79.32221518987342,83.12326462347087,8.279700166928292,8.674976254657828,0.31,0.15000000000000002,334.085,350.75,61.132215189873406,12.749999999999998,6.385527038624874,1.3331132805332326
67e557aa25a43e8dde6c806c,task4,2,17.494,completed,1.17,0.9975253833422036,380.095,15.977473579829605,0.79,0.78,-0.75,3.8,18.16,0.05865192604460084,0.4400276032364833,4.647058823529412,547.9566085733293,71.03310126582278,84.7896575840873,7.417032186213363,8.84820199592985,0.79,0.875,359.765,64.375,66.6582911392405,74.375,6.96138931564361,7.764938431052916
67e557aa25a43e8dde6c806c,task4,3,15.679,completed,3.81,0.9916154008897906,521.335,18.31191664853271,1.73,1.79,-0.39,4.51,16.17,0.03631868519505829,0.17856728863802251,4.647058823529412,547.9566085733293,101.42651898734177,84.2873090756322,10.575297287225277,8.795985834322137,1.73,0.6950000000000001,410.055,135.47499999999997,77.48018987341771,59.075,8.08807394183386,6.171064347984756
67e557aa25a43e8dde6c806c,task4,4,21.185,completed,0.69,0.9912411717483712,354.415,18.45973715939332,-1.45,0.77,0.33,4,33.73,0.04422498210086213,0.4216789201358486,4.647058823529412,547.9566085733293,65.5070253164557,84.25549959861155,6.8414460663846945,8.792679303541442,-1.45,0.33499999999999996,239.925,277.675,40.869936708860756,28.474999999999994,4.271488240059523,2.976750891475229
67e557aa25a43e8dde6c806c,task4,5,7.747,completed,1.87,0.9900173109828204,417.545,18.94316216178593,0.08,1.23,-0.25,4.14,40.86,0.04956676094754197,0.2610973976273878,4.647058823529412,547.9566085733293,79.09196202531645,84.15147143353973,8.255749403393757,8.781865683835063,0.08,0.625,321.78,163.125,58.48430379746834,53.12499999999999,6.109476777821764,5.550544290286047
