"","participantId","task","id","data.ans.x","data.ans.y","data.select.x","data.select.y","pixelToMM","dist_to_screen","pixel.select.x","pixel.select.y","phy.select.x","phy.select.y","va.select.x","va.select.y","pixel.ans.x","pixel.ans.y","phy.ans.x","phy.ans.y","va.ans.x","va.ans.y"
"104","67104869a47a61b561900be7","task5","5",1.28,0.854953538646457,1.36,0.87,5.14117647058824,526.079584997385,390.26,66.35,66.183295194508,66.8426773455378,7.1985952850977,7.2701233171252,385.98,72.2933522346493,65.3508009153318,65.6866477346792,7.10828049101329,7.14471657014448
"105","67104869a47a61b561900be7","task5","8",1.76,0.498156776476144,1.84,0.51,5.14117647058824,526.079584997385,415.94,208.55,71.1782608695652,39.1836384439359,7.74029213845161,4.26555247945845,411.66,213.228073291923,70.345766590389,38.2737157212507,7.65003272954762,4.16658610827901
"106","67104869a47a61b561900be7","task5","2",0.43,0.437485033271441,0.46,0.45,5.14117647058824,526.079584997385,342.11,232.25,56.8177345537757,34.5737986270023,6.18206373648624,3.76410770745523,340.505,237.193411857781,56.5055491990847,33.6122654281204,6.14816168148406,3.65949614488802
"107","67104869a47a61b561900be7","task5","1",0.07,0.707416538640053,0.08,0.72,5.14117647058824,526.079584997385,321.78,125.6,52.8633867276888,55.3180778032036,5.75255964958169,6.01919734339989,321.245,130.570467237179,52.7593249427918,54.3512821163382,5.74125467261307,5.9141880190854
"108","67104869a47a61b561900be7","task5","4",-1.46,0.65717839695897,-1.55,0.66,5.14117647058824,526.079584997385,234.575,149.3,35.9013157894737,50.70823798627,3.90852673853105,5.51840785599528,239.39,150.414533201207,36.8378718535469,50.491452352168,4.0104061265298,5.49485202604373
"109","67104869a47a61b561900be7","task5","10",0.88,0.553451950140339,0.93,0.56,5.14117647058824,526.079584997385,367.255,188.8,61.7086384439359,43.025171624714,6.71305075891585,4.68329912843141,364.58,191.386479694566,61.1883295194508,42.5220806086084,6.656576093341,4.62859745919328
"110","67104869a47a61b561900be7","task5","9",1.86,0.783645716974089,1.96,0.8,5.14117647058824,526.079584997385,422.36,94,72.4270022883295,61.4645308924485,7.87566318367274,6.68655557301208,417.01,100.459941795235,71.3863844393593,60.208020474611,7.76285549218897,6.55016394451911
"111","671e36cc7fa293418ae65232","task5","2",-0.96,0.500626597407521,-0.99,0.5,4.95294117647059,493.372007605326,264.535,212.5,43.3146674584323,39.875296912114,5.02694803408281,4.6282394110344,266.14,212.252494024029,43.6387173396675,39.9252684274526,5.06450735134852,4.63403317920385
"112","671e36cc7fa293418ae65232","task5","3",-1.13,0.305700957031001,-1.17,0.3,4.95294117647059,493.372007605326,254.905,291.5,41.3703681710214,23.9251781472684,4.8015697140508,2.77791032612621,257.045,289.248121972755,41.8024346793349,24.3798328558572,4.85165705895118,2.83067821204691
"113","671e36cc7fa293418ae65232","task5","4",0.08,0.38115286304014,0.05,0.38,4.95294117647059,493.372007605326,320.175,259.9,54.5483966745843,30.3052256532067,6.32831806434737,3.51826992430751,321.78,259.444619099145,54.8724465558195,30.3971671652558,6.36583496323515,3.52893709074882
"114","671e36cc7fa293418ae65232","task5","5",1.07,0.387053282045632,1.01,0.4,4.95294117647059,493.372007605326,371.535,252,64.9179928741093,31.9002375296912,7.52814181992316,3.70331633974762,374.745,257.113953591975,65.5660926365796,30.8677290847556,7.6030786858006,3.58353129716794
"115","671e36cc7fa293418ae65232","task5","8",1.11,0.490806841121414,1.1,0.49,4.95294117647059,493.372007605326,376.35,216.45,65.8901425178147,39.0777909738717,7.64054468074178,4.53577226046717,376.885,216.131297757042,65.9981591448931,39.1421370324263,7.65303298258566,4.54323311120806
"116","671e36cc7fa293418ae65232","task5","6",-1.57,0.566336423337566,-1.55,0.56,4.95294117647059,493.372007605326,234.575,188.8,37.2657363420428,44.6603325415677,4.32565106690078,5.18291149167924,233.505,186.297112781661,37.049703087886,45.1656660654603,4.30059843707823,5.24147504423099
"117","671e36cc7fa293418ae65232","task5","7",-0.56,0.504085795053494,-0.54,0.5,4.95294117647059,493.372007605326,288.61,212.5,48.1754156769596,39.875296912114,5.59021981602793,4.6282394110344,287.54,210.88611095387,47.9593824228029,40.2011414938742,5.56519105302575,4.66601786526397
"118","671e36cc7fa293418ae65232","task5","1",-0.85,0.493788830320214,-0.87,0.49,4.95294117647059,493.372007605326,270.955,216.45,44.6108669833729,39.0777909738717,5.17717873796697,4.53577226046717,272.025,214.953412023515,44.8269002375297,39.379952441808,5.20221547128234,4.57080719674961
"119","671e36cc7fa293418ae65232","task5","10",1.84,0.198730532921926,1.82,0.2,4.95294117647059,493.372007605326,414.87,331,73.6673396674584,15.9501187648456,8.53921965217003,1.85214177466471,415.94,331.501439495839,73.8833729216152,15.8488780115289,8.56416834390533,1.84038763754605
"120","671e36cc7fa293418ae65232","task5","9",0.84,0.367032485419113,0.83,0.36,4.95294117647059,493.372007605326,361.905,267.8,62.9736935866983,28.7102137767221,7.30329278378758,3.33320515217439,362.44,265.02216825945,63.0817102137767,29.2710586649566,7.31578589043248,3.3982804499862
"121","67e2ab30a61684eccd40a3e3","task5","2",-0.34,0.223329473413456,-0.32,0.23,5.14117647058824,675.153471505884,300.38,319.15,48.7009153318078,17.671052631579,4.13113176912495,1.49953897086919,299.31,321.784858001685,48.4927917620137,17.1585516472695,4.11349255468571,1.45605365835646
"122","67e2ab30a61684eccd40a3e3","task5","3",-1.82,0.541447727358815,-1.82,0.54,5.14117647058824,675.153471505884,220.13,196.7,33.091647597254,41.4885583524027,2.80770579056232,3.51975036975364,220.13,196.128147693268,33.091647597254,41.5997882061149,2.80770579056232,3.52918078019663
"123","67e2ab30a61684eccd40a3e3","task5","4",0.93,0.266833147282826,0.97,0.27,5.14117647058824,675.153471505884,369.395,303.35,62.124885583524,20.7442791762014,5.26841019365537,1.76029037095818,367.255,304.600906823284,61.7086384439359,20.5009677803682,5.23316018662048,1.73964696806283
