participantId,trialId,trialOrder,responseId,answer,cleanedDuration,parameters_taskid,parameters_itemWidthMM,parameters_itemHeightMM,parameters_blindspotAngle,parameters_taskType,parameters_training,parameters_x,parameters_y,parameters_taskIndex
"69bc413db3462e13d3f11e29","block5_test_10","13","slider-x","-3.81","32508","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_10","13","slider-y","0.86","32508","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_10","13","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":118,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","block5_test_6","14","location-x","-2.26","17652","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_6","14","location-y","0.64","17652","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_6","14","slider-x","-2.32","17652","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_6","14","slider-y","0.64","17652","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_6","14","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":73,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","block5_test_9","15","location-x","-2.11","19213","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_9","15","location-y","0.23","19213","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_9","15","slider-x","-2.15","19213","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_9","15","slider-y","0.23","19213","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_9","15","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":69,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","block5_test_4","16","location-x","-1.39","25558","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_4","16","location-y","0.57","25558","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_4","16","slider-x","-1.42","25558","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_4","16","slider-y","0.56","25558","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_4","16","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":68,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","block5_test_1","17","location-x","-2.33","31697","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_1","17","location-y","0.19","31697","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_1","17","slider-x","-2.36","31697","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_1","17","slider-y","0.19","31697","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_1","17","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":72,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","block5_test_2","18","location-x","-4","21452","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_2","18","location-y","0.93","21452","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_2","18","slider-x","-3.86","21452","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_2","18","slider-y","0.93","21452","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_2","18","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":76,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","block5_test_7","19","location-x","0.36","38609","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_7","19","location-y","0.67","38609","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_7","19","slider-x","0.39","38609","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_7","19","slider-y","0.68","38609","","","","","Block5","false","","",""
"69bc413db3462e13d3f11e29","block5_test_7","19","windowEvents","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":124,""mousedown"":6,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","task2_intro","20","","","16679","","","","","","","","",""
"69bc413db3462e13d3f11e29","task2_intro","20","windowEvents","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":112,""mousedown"":0,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","moritz_train_point_1","21","pixelResponse","102","35432","","","","","pointArc","true","","","8"
"69bc413db3462e13d3f11e29","moritz_train_point_1","21","numericResponse","0.49","35432","","","","","pointArc","true","","","8"
"69bc413db3462e13d3f11e29","moritz_train_point_1","21","windowEvents","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":123,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","moritz_train_point_2","22","pixelResponse","112.00000000000001","16058","","","","","pointArc","true","","","9"
"69bc413db3462e13d3f11e29","moritz_train_point_2","22","numericResponse","0.44","16058","","","","","pointArc","true","","","9"
"69bc413db3462e13d3f11e29","moritz_train_point_2","22","windowEvents","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":71,""mousedown"":4,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","task2_test_intro","23","","","12334","","","","","","","","",""
"69bc413db3462e13d3f11e29","task2_test_intro","23","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":77,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_20","24","pixelResponse","70","7239","","","","","point","","","","55"
"69bc413db3462e13d3f11e29","point_task_20","24","numericResponse","0.65","7239","","","","","point","","","","55"
"69bc413db3462e13d3f11e29","point_task_20","24","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":35,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_36","25","pixelResponse","58.00000000000001","7597","","","","","point","","","","103"
"69bc413db3462e13d3f11e29","point_task_36","25","numericResponse","0.71","7597","","","","","point","","","","103"
"69bc413db3462e13d3f11e29","point_task_36","25","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_38","26","pixelResponse","56.00000000000001","11918","","","","","point","","","","113"
"69bc413db3462e13d3f11e29","point_task_38","26","numericResponse","0.72","11918","","","","","point","","","","113"
"69bc413db3462e13d3f11e29","point_task_38","26","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":31,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_6","27","pixelResponse","50","9172","","","","","point","","","","17"
"69bc413db3462e13d3f11e29","point_task_6","27","numericResponse","0.75","9172","","","","","point","","","","17"
"69bc413db3462e13d3f11e29","point_task_6","27","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":34,""mousedown"":4,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_25","28","pixelResponse","152","11838","","","","","point","","","","76"
"69bc413db3462e13d3f11e29","point_task_25","28","numericResponse","0.24","11838","","","","","point","","","","76"
"69bc413db3462e13d3f11e29","point_task_25","28","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":56,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_33","29","pixelResponse","140","12755","","","","","point","","","","100"
"69bc413db3462e13d3f11e29","point_task_33","29","numericResponse","0.3","12755","","","","","point","","","","100"
"69bc413db3462e13d3f11e29","point_task_33","29","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":55,""mousedown"":5,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_46","30","pixelResponse","52.00000000000001","14942","","","","","point","","","","137"
"69bc413db3462e13d3f11e29","point_task_46","30","numericResponse","0.74","14942","","","","","point","","","","137"
"69bc413db3462e13d3f11e29","point_task_46","30","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","attention_check","31","attention_check","stock","79585","","","","","","","","",""
"69bc413db3462e13d3f11e29","attention_check","31","windowEvents","{""focus"":2,""input"":6,""keydown"":6,""keyup"":6,""mousemove"":181,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_45","32","pixelResponse","162","17657","","","","","point","","","","136"
"69bc413db3462e13d3f11e29","point_task_45","32","numericResponse","0.19","17657","","","","","point","","","","136"
"69bc413db3462e13d3f11e29","point_task_45","32","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":57,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_31","33","pixelResponse","114.00000000000001","18449","","","","","point","","","","90"
"69bc413db3462e13d3f11e29","point_task_31","33","numericResponse","0.43","18449","","","","","point","","","","90"
"69bc413db3462e13d3f11e29","point_task_31","33","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":102,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_24","34","pixelResponse","92","7487","","","","","point","","","","67"
"69bc413db3462e13d3f11e29","point_task_24","34","numericResponse","0.54","7487","","","","","point","","","","67"
"69bc413db3462e13d3f11e29","point_task_24","34","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":38,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_41","35","pixelResponse","124","5335","","","","","point","","","","124"
"69bc413db3462e13d3f11e29","point_task_41","35","numericResponse","0.38","5335","","","","","point","","","","124"
"69bc413db3462e13d3f11e29","point_task_41","35","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":31,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_35","36","pixelResponse","140","5442","","","","","point","","","","102"
"69bc413db3462e13d3f11e29","point_task_35","36","numericResponse","0.3","5442","","","","","point","","","","102"
"69bc413db3462e13d3f11e29","point_task_35","36","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":36,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_12","37","pixelResponse","94","21323","","","","","point","","","","31"
"69bc413db3462e13d3f11e29","point_task_12","37","numericResponse","0.53","21323","","","","","point","","","","31"
"69bc413db3462e13d3f11e29","point_task_12","37","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":119,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_42","38","pixelResponse","120","9361","","","","","point","","","","125"
"69bc413db3462e13d3f11e29","point_task_42","38","numericResponse","0.4","9361","","","","","point","","","","125"
"69bc413db3462e13d3f11e29","point_task_42","38","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":42,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_4","39","pixelResponse","100","14068","","","","","point","","","","7"
"69bc413db3462e13d3f11e29","point_task_4","39","numericResponse","0.5","14068","","","","","point","","","","7"
"69bc413db3462e13d3f11e29","point_task_4","39","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":55,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_19","40","pixelResponse","84.00000000000001","7563","","","","","point","","","","54"
"69bc413db3462e13d3f11e29","point_task_19","40","numericResponse","0.58","7563","","","","","point","","","","54"
"69bc413db3462e13d3f11e29","point_task_19","40","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":36,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_10","41","pixelResponse","74","10049","","","","","point","","","","29"
"69bc413db3462e13d3f11e29","point_task_10","41","numericResponse","0.63","10049","","","","","point","","","","29"
"69bc413db3462e13d3f11e29","point_task_10","41","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_5","42","pixelResponse","106","8828","","","","","point","","","","16"
"69bc413db3462e13d3f11e29","point_task_5","42","numericResponse","0.47","8828","","","","","point","","","","16"
"69bc413db3462e13d3f11e29","point_task_5","42","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":49,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_43","43","pixelResponse","78","9299","","","","","point","","","","126"
"69bc413db3462e13d3f11e29","point_task_43","43","numericResponse","0.61","9299","","","","","point","","","","126"
"69bc413db3462e13d3f11e29","point_task_43","43","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_47","44","pixelResponse","154","13922","","","","","point","","","","138"
"69bc413db3462e13d3f11e29","point_task_47","44","numericResponse","0.23","13922","","","","","point","","","","138"
"69bc413db3462e13d3f11e29","point_task_47","44","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":71,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_11","45","pixelResponse","124","9483","","","","","point","","","","30"
"69bc413db3462e13d3f11e29","point_task_11","45","numericResponse","0.38","9483","","","","","point","","","","30"
"69bc413db3462e13d3f11e29","point_task_11","45","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":45,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_13","46","pixelResponse","118.00000000000001","10964","","","","","point","","","","40"
"69bc413db3462e13d3f11e29","point_task_13","46","numericResponse","0.41","10964","","","","","point","","","","40"
"69bc413db3462e13d3f11e29","point_task_13","46","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_37","47","pixelResponse","124","12467","","","","","point","","","","112"
"69bc413db3462e13d3f11e29","point_task_37","47","numericResponse","0.38","12467","","","","","point","","","","112"
"69bc413db3462e13d3f11e29","point_task_37","47","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":58,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_44","48","pixelResponse","116.00000000000001","8360","","","","","point","","","","127"
"69bc413db3462e13d3f11e29","point_task_44","48","numericResponse","0.42","8360","","","","","point","","","","127"
"69bc413db3462e13d3f11e29","point_task_44","48","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":37,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_34","49","pixelResponse","37.999999999999986","10925","","","","","point","","","","101"
"69bc413db3462e13d3f11e29","point_task_34","49","numericResponse","0.81","10925","","","","","point","","","","101"
"69bc413db3462e13d3f11e29","point_task_34","49","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":58,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_21","50","pixelResponse","120","7380","","","","","point","","","","64"
"69bc413db3462e13d3f11e29","point_task_21","50","numericResponse","0.4","7380","","","","","point","","","","64"
"69bc413db3462e13d3f11e29","point_task_21","50","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_18","51","pixelResponse","122","13703","","","","","point","","","","53"
"69bc413db3462e13d3f11e29","point_task_18","51","numericResponse","0.39","13703","","","","","point","","","","53"
"69bc413db3462e13d3f11e29","point_task_18","51","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_29","52","pixelResponse","104.00000000000001","8553","","","","","point","","","","88"
"69bc413db3462e13d3f11e29","point_task_29","52","numericResponse","0.48","8553","","","","","point","","","","88"
"69bc413db3462e13d3f11e29","point_task_29","52","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":58,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_1","53","pixelResponse","102","10828","","","","","point","","","","4"
"69bc413db3462e13d3f11e29","point_task_1","53","numericResponse","0.49","10828","","","","","point","","","","4"
"69bc413db3462e13d3f11e29","point_task_1","53","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":51,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_3","54","pixelResponse","106","7659","","","","","point","","","","6"
"69bc413db3462e13d3f11e29","point_task_3","54","numericResponse","0.47","7659","","","","","point","","","","6"
"69bc413db3462e13d3f11e29","point_task_3","54","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":32,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_23","55","pixelResponse","100","9049","","","","","point","","","","66"
"69bc413db3462e13d3f11e29","point_task_23","55","numericResponse","0.5","9049","","","","","point","","","","66"
"69bc413db3462e13d3f11e29","point_task_23","55","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":36,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_39","56","pixelResponse","106","9179","","","","","point","","","","114"
"69bc413db3462e13d3f11e29","point_task_39","56","numericResponse","0.47","9179","","","","","point","","","","114"
"69bc413db3462e13d3f11e29","point_task_39","56","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":42,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_30","57","pixelResponse","95.99999999999999","9330","","","","","point","","","","89"
"69bc413db3462e13d3f11e29","point_task_30","57","numericResponse","0.52","9330","","","","","point","","","","89"
"69bc413db3462e13d3f11e29","point_task_30","57","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_8","58","pixelResponse","106","16283","","","","","point","","","","19"
"69bc413db3462e13d3f11e29","point_task_8","58","numericResponse","0.47","16283","","","","","point","","","","19"
"69bc413db3462e13d3f11e29","point_task_8","58","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":77,""mousedown"":4,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_48","59","pixelResponse","64","15263","","","","","point","","","","139"
"69bc413db3462e13d3f11e29","point_task_48","59","numericResponse","0.68","15263","","","","","point","","","","139"
"69bc413db3462e13d3f11e29","point_task_48","59","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":74,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_27","60","pixelResponse","141.99999999999997","8403","","","","","point","","","","78"
"69bc413db3462e13d3f11e29","point_task_27","60","numericResponse","0.29","8403","","","","","point","","","","78"
"69bc413db3462e13d3f11e29","point_task_27","60","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_15","61","pixelResponse","118.00000000000001","8475","","","","","point","","","","42"
"69bc413db3462e13d3f11e29","point_task_15","61","numericResponse","0.41","8475","","","","","point","","","","42"
"69bc413db3462e13d3f11e29","point_task_15","61","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":53,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_17","62","pixelResponse","72","11897","","","","","point","","","","52"
"69bc413db3462e13d3f11e29","point_task_17","62","numericResponse","0.64","11897","","","","","point","","","","52"
"69bc413db3462e13d3f11e29","point_task_17","62","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":53,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","attention_check","63","attention_check","stock","22770","","","","","","","","",""
"69bc413db3462e13d3f11e29","attention_check","63","windowEvents","{""focus"":1,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":119,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_9","64","pixelResponse","120","8123","","","","","point","","","","28"
"69bc413db3462e13d3f11e29","point_task_9","64","numericResponse","0.4","8123","","","","","point","","","","28"
"69bc413db3462e13d3f11e29","point_task_9","64","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":46,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_2","65","pixelResponse","112.00000000000001","8355","","","","","point","","","","5"
"69bc413db3462e13d3f11e29","point_task_2","65","numericResponse","0.44","8355","","","","","point","","","","5"
"69bc413db3462e13d3f11e29","point_task_2","65","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":38,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_40","66","pixelResponse","76","7949","","","","","point","","","","115"
"69bc413db3462e13d3f11e29","point_task_40","66","numericResponse","0.62","7949","","","","","point","","","","115"
"69bc413db3462e13d3f11e29","point_task_40","66","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_26","67","pixelResponse","43.99999999999999","9363","","","","","point","","","","77"
"69bc413db3462e13d3f11e29","point_task_26","67","numericResponse","0.78","9363","","","","","point","","","","77"
"69bc413db3462e13d3f11e29","point_task_26","67","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":53,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_14","68","pixelResponse","84.00000000000001","53977","","","","","point","","","","41"
"69bc413db3462e13d3f11e29","point_task_14","68","numericResponse","0.58","53977","","","","","point","","","","41"
"69bc413db3462e13d3f11e29","point_task_14","68","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":257,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_16","69","pixelResponse","82.00000000000001","5735","","","","","point","","","","43"
"69bc413db3462e13d3f11e29","point_task_16","69","numericResponse","0.59","5735","","","","","point","","","","43"
"69bc413db3462e13d3f11e29","point_task_16","69","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_22","70","pixelResponse","86","7121","","","","","point","","","","65"
"69bc413db3462e13d3f11e29","point_task_22","70","numericResponse","0.57","7121","","","","","point","","","","65"
"69bc413db3462e13d3f11e29","point_task_22","70","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":48,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_32","71","pixelResponse","98","7248","","","","","point","","","","91"
"69bc413db3462e13d3f11e29","point_task_32","71","numericResponse","0.51","7248","","","","","point","","","","91"
"69bc413db3462e13d3f11e29","point_task_32","71","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"69bc413db3462e13d3f11e29","point_task_28","72","pixelResponse","46","7577","","","","","point","","","","79"
"69bc413db3462e13d3f11e29","point_task_28","72","numericResponse","0.77","7577","","","","","point","","","","79"
