participantId,trialId,trialOrder,responseId,condition,status,answer,duration,cleanedDuration,parameters_taskid,parameters_itemWidthMM,parameters_itemHeightMM,parameters_blindspotAngle,parameters_taskType,parameters_training,parameters_x,parameters_y,parameters_taskIndex
"66ff44c7da088df3cdf9cd0f","pointArc_task_45","44","numericResponse","pointArc","completed","0.27","35067","35067","","","","","pointArc","","","","140"
"66ff44c7da088df3cdf9cd0f","pointArc_task_45","44","windowEvents","pointArc","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":91,""mousedown"":15,""mouseup"":15,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_33","45","pixelResponse","pointArc","completed","154","28600","28600","","","","","pointArc","","","","104"
"66ff44c7da088df3cdf9cd0f","pointArc_task_33","45","numericResponse","pointArc","completed","0.23","28600","28600","","","","","pointArc","","","","104"
"66ff44c7da088df3cdf9cd0f","pointArc_task_33","45","windowEvents","pointArc","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":112,""mousedown"":12,""mouseup"":12,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_26","46","pixelResponse","pointArc","completed","41.99999999999999","12412","12412","","","","","pointArc","","","","81"
"66ff44c7da088df3cdf9cd0f","pointArc_task_26","46","numericResponse","pointArc","completed","0.79","12412","12412","","","","","pointArc","","","","81"
"66ff44c7da088df3cdf9cd0f","pointArc_task_26","46","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":55,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_23","47","pixelResponse","pointArc","completed","80","11687","11687","","","","","pointArc","","","","70"
"66ff44c7da088df3cdf9cd0f","pointArc_task_23","47","numericResponse","pointArc","completed","0.6","11687","11687","","","","","pointArc","","","","70"
"66ff44c7da088df3cdf9cd0f","pointArc_task_23","47","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_24","48","pixelResponse","pointArc","completed","138","12428","12428","","","","","pointArc","","","","71"
"66ff44c7da088df3cdf9cd0f","pointArc_task_24","48","numericResponse","pointArc","completed","0.31","12428","12428","","","","","pointArc","","","","71"
"66ff44c7da088df3cdf9cd0f","pointArc_task_24","48","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":31,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_9","49","pixelResponse","pointArc","completed","102","17972","17972","","","","","pointArc","","","","32"
"66ff44c7da088df3cdf9cd0f","pointArc_task_9","49","numericResponse","pointArc","completed","0.49","17972","17972","","","","","pointArc","","","","32"
"66ff44c7da088df3cdf9cd0f","pointArc_task_9","49","windowEvents","pointArc","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":53,""mousedown"":4,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_31","50","pixelResponse","pointArc","completed","86","12975","12975","","","","","pointArc","","","","94"
"66ff44c7da088df3cdf9cd0f","pointArc_task_31","50","numericResponse","pointArc","completed","0.57","12975","12975","","","","","pointArc","","","","94"
"66ff44c7da088df3cdf9cd0f","pointArc_task_31","50","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":49,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_8","51","pixelResponse","pointArc","completed","112.00000000000001","23333","23333","","","","","pointArc","","","","23"
"66ff44c7da088df3cdf9cd0f","pointArc_task_8","51","numericResponse","pointArc","completed","0.44","23333","23333","","","","","pointArc","","","","23"
"66ff44c7da088df3cdf9cd0f","pointArc_task_8","51","windowEvents","pointArc","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":59,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_48","52","pixelResponse","pointArc","completed","60","38471","38471","","","","","pointArc","","","","143"
"66ff44c7da088df3cdf9cd0f","pointArc_task_48","52","numericResponse","pointArc","completed","0.7","38471","38471","","","","","pointArc","","","","143"
"66ff44c7da088df3cdf9cd0f","pointArc_task_48","52","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":63,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_42","53","pixelResponse","pointArc","completed","116.00000000000001","16764","16764","","","","","pointArc","","","","129"
"66ff44c7da088df3cdf9cd0f","pointArc_task_42","53","numericResponse","pointArc","completed","0.42","16764","16764","","","","","pointArc","","","","129"
"66ff44c7da088df3cdf9cd0f","pointArc_task_42","53","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":70,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_10","54","pixelResponse","pointArc","completed","86","12609","12609","","","","","pointArc","","","","33"
"66ff44c7da088df3cdf9cd0f","pointArc_task_10","54","numericResponse","pointArc","completed","0.57","12609","12609","","","","","pointArc","","","","33"
"66ff44c7da088df3cdf9cd0f","pointArc_task_10","54","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_5","55","pixelResponse","pointArc","completed","102","10896","10896","","","","","pointArc","","","","20"
"66ff44c7da088df3cdf9cd0f","pointArc_task_5","55","numericResponse","pointArc","completed","0.49","10896","10896","","","","","pointArc","","","","20"
"66ff44c7da088df3cdf9cd0f","pointArc_task_5","55","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":35,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_44","56","pixelResponse","pointArc","completed","131.99999999999997","36575","36575","","","","","pointArc","","","","131"
"66ff44c7da088df3cdf9cd0f","pointArc_task_44","56","numericResponse","pointArc","completed","0.34","36575","36575","","","","","pointArc","","","","131"
"66ff44c7da088df3cdf9cd0f","pointArc_task_44","56","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":55,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_14","57","pixelResponse","pointArc","completed","84.00000000000001","21932","21932","","","","","pointArc","","","","45"
"66ff44c7da088df3cdf9cd0f","pointArc_task_14","57","numericResponse","pointArc","completed","0.58","21932","21932","","","","","pointArc","","","","45"
"66ff44c7da088df3cdf9cd0f","pointArc_task_14","57","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":74,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_17","58","pixelResponse","pointArc","completed","76","21121","21121","","","","","pointArc","","","","56"
"66ff44c7da088df3cdf9cd0f","pointArc_task_17","58","numericResponse","pointArc","completed","0.62","21121","21121","","","","","pointArc","","","","56"
"66ff44c7da088df3cdf9cd0f","pointArc_task_17","58","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":61,""mousedown"":6,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_16","59","pixelResponse","pointArc","completed","104.00000000000001","23544","23544","","","","","pointArc","","","","47"
"66ff44c7da088df3cdf9cd0f","pointArc_task_16","59","numericResponse","pointArc","completed","0.48","23544","23544","","","","","pointArc","","","","47"
"66ff44c7da088df3cdf9cd0f","pointArc_task_16","59","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":85,""mousedown"":7,""mouseup"":8,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_35","60","pixelResponse","pointArc","completed","135.99999999999997","19692","19692","","","","","pointArc","","","","106"
"66ff44c7da088df3cdf9cd0f","pointArc_task_35","60","numericResponse","pointArc","completed","0.32","19692","19692","","","","","pointArc","","","","106"
"66ff44c7da088df3cdf9cd0f","pointArc_task_35","60","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":50,""mousedown"":6,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_13","61","pixelResponse","pointArc","completed","112.00000000000001","22882","22882","","","","","pointArc","","","","44"
"66ff44c7da088df3cdf9cd0f","pointArc_task_13","61","numericResponse","pointArc","completed","0.44","22882","22882","","","","","pointArc","","","","44"
"66ff44c7da088df3cdf9cd0f","pointArc_task_13","61","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":81,""mousedown"":4,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_32","62","pixelResponse","pointArc","completed","122","32612","32612","","","","","pointArc","","","","95"
"66ff44c7da088df3cdf9cd0f","pointArc_task_32","62","numericResponse","pointArc","completed","0.39","32612","32612","","","","","pointArc","","","","95"
"66ff44c7da088df3cdf9cd0f","pointArc_task_32","62","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":120,""mousedown"":12,""mouseup"":12,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_28","63","pixelResponse","pointArc","completed","50","24807","24807","","","","","pointArc","","","","83"
"66ff44c7da088df3cdf9cd0f","pointArc_task_28","63","numericResponse","pointArc","completed","0.75","24807","24807","","","","","pointArc","","","","83"
"66ff44c7da088df3cdf9cd0f","pointArc_task_28","63","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":113,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_27","64","pixelResponse","pointArc","completed","134","28057","28057","","","","","pointArc","","","","82"
"66ff44c7da088df3cdf9cd0f","pointArc_task_27","64","numericResponse","pointArc","completed","0.33","28057","28057","","","","","pointArc","","","","82"
"66ff44c7da088df3cdf9cd0f","pointArc_task_27","64","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":98,""mousedown"":10,""mouseup"":9,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_37","65","pixelResponse","pointArc","completed","128","18197","18197","","","","","pointArc","","","","116"
"66ff44c7da088df3cdf9cd0f","pointArc_task_37","65","numericResponse","pointArc","completed","0.36","18197","18197","","","","","pointArc","","","","116"
"66ff44c7da088df3cdf9cd0f","pointArc_task_37","65","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":58,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_43","66","pixelResponse","pointArc","completed","64","17361","17361","","","","","pointArc","","","","130"
"66ff44c7da088df3cdf9cd0f","pointArc_task_43","66","numericResponse","pointArc","completed","0.68","17361","17361","","","","","pointArc","","","","130"
"66ff44c7da088df3cdf9cd0f","pointArc_task_43","66","windowEvents","pointArc","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":49,""mousedown"":4,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_7","67","pixelResponse","pointArc","completed","92","26660","26660","","","","","pointArc","","","","22"
"66ff44c7da088df3cdf9cd0f","pointArc_task_7","67","numericResponse","pointArc","completed","0.54","26660","26660","","","","","pointArc","","","","22"
"66ff44c7da088df3cdf9cd0f","pointArc_task_7","67","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":76,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_11","68","pixelResponse","pointArc","completed","78","25592","25592","","","","","pointArc","","","","34"
"66ff44c7da088df3cdf9cd0f","pointArc_task_11","68","numericResponse","pointArc","completed","0.61","25592","25592","","","","","pointArc","","","","34"
"66ff44c7da088df3cdf9cd0f","pointArc_task_11","68","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":76,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_1","69","pixelResponse","pointArc","completed","95.99999999999999","13567","13567","","","","","pointArc","","","","8"
"66ff44c7da088df3cdf9cd0f","pointArc_task_1","69","numericResponse","pointArc","completed","0.52","13567","13567","","","","","pointArc","","","","8"
"66ff44c7da088df3cdf9cd0f","pointArc_task_1","69","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":6,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_18","70","pixelResponse","pointArc","completed","126","26330","26330","","","","","pointArc","","","","57"
"66ff44c7da088df3cdf9cd0f","pointArc_task_18","70","numericResponse","pointArc","completed","0.37","26330","26330","","","","","pointArc","","","","57"
"66ff44c7da088df3cdf9cd0f","pointArc_task_18","70","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":63,""mousedown"":6,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","pointArc_task_6","71","pixelResponse","pointArc","completed","94","16704","16704","","","","","pointArc","","","","21"
"66ff44c7da088df3cdf9cd0f","pointArc_task_6","71","numericResponse","pointArc","completed","0.53","16704","16704","","","","","pointArc","","","","21"
"66ff44c7da088df3cdf9cd0f","pointArc_task_6","71","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":84,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","post_study","72","gender","pointArc","completed","Male","38116","38116","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","post_study","72","gender-other","pointArc","completed","","38116","38116","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","post_study","72","age","pointArc","completed","41","38116","38116","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","post_study","72","feedback","pointArc","completed","No","38116","38116","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","post_study","72","feedback-text","pointArc","completed","","38116","38116","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","post_study","72","strategy","pointArc","completed","","38116","38116","","","","","","","","",""
"66ff44c7da088df3cdf9cd0f","post_study","72","windowEvents","pointArc","","{""focus"":6,""input"":5,""keydown"":16,""keyup"":20,""mousemove"":78,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","participantTags","","participantTags","point","","[""virtual-chinrest""]","","","","","","","","","","",""
"671d714b78c1624a723ee251","introduction","0","prolificId","point","rejected","671d714b78c1624a723ee251","4411","4411","","","","","","","","",""
"671d714b78c1624a723ee251","introduction","0","windowEvents","point","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":1}","","","","","","","","","","",""
"671d714b78c1624a723ee251","consent","1","consentApproval","point","rejected","Accept","5448","5448","","","","","","","","",""
"671d714b78c1624a723ee251","consent","1","windowEvents","point","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":17,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","chinrest_intro","2","","point","rejected","","9823","9823","","","","","","","","",""
"671d714b78c1624a723ee251","chinrest_intro","2","windowEvents","point","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":21,""mousedown"":1,""mouseup"":1,""resize"":1,""scroll"":1,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","$virtual-chinrest.components.card-size","3","pixelsPerMM","point","rejected","5.385514018691589","39732","39732","pixelsPerMM","85.6","53.98","","","","","",""
"671d714b78c1624a723ee251","$virtual-chinrest.components.card-size","3","windowEvents","point","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":85,""mousedown"":8,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","$virtual-chinrest.components.blindspot-distance","4","dist-calibration-MM","point","rejected","509.2240701833332","103873","103873","","","","13.5","","","","",""
"671d714b78c1624a723ee251","$virtual-chinrest.components.blindspot-distance","4","dist-calibration-CM","point","rejected","50.92240701833332","103873","103873","","","","13.5","","","","",""
"671d714b78c1624a723ee251","$virtual-chinrest.components.blindspot-distance","4","ball-positions","point","rejected","[443,439,449,435,457]","103873","103873","","","","13.5","","","","",""
"671d714b78c1624a723ee251","$virtual-chinrest.components.blindspot-distance","4","square-position","point","rejected","1103","103873","103873","","","","13.5","","","","",""
"671d714b78c1624a723ee251","$virtual-chinrest.components.blindspot-distance","4","windowEvents","point","","{""focus"":2,""input"":0,""keydown"":12,""keyup"":12,""mousemove"":51,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","study_overview","5","","point","rejected","","28106","28106","","","","","","","","",""
"671d714b78c1624a723ee251","study_overview","5","windowEvents","point","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":6,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","task1_intro","6","","point","rejected","","20777","20777","","","","","","","","",""
"671d714b78c1624a723ee251","task1_intro","6","windowEvents","point","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":24,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","block5_train_1","7","location-x","point","rejected","0.25","76860","76860","","","","","Block5","true","0.25","4.5",""
"671d714b78c1624a723ee251","block5_train_1","7","location-y","point","rejected","4.5","76860","76860","","","","","Block5","true","0.25","4.5",""
"671d714b78c1624a723ee251","block5_train_1","7","slider-x","point","rejected","0.26","76860","76860","","","","","Block5","true","0.25","4.5",""
"671d714b78c1624a723ee251","block5_train_1","7","slider-y","point","rejected","4.49","76860","76860","","","","","Block5","true","0.25","4.5",""
"671d714b78c1624a723ee251","block5_train_1","7","px-slider-x","point","rejected","331.41","76860","76860","","","","","Block5","true","0.25","4.5",""
"671d714b78c1624a723ee251","block5_train_1","7","px-slider-y","point","rejected","232.64499999999998","76860","76860","","","","","Block5","true","0.25","4.5",""
"671d714b78c1624a723ee251","block5_train_1","7","px-location-x","point","rejected","330.875","76860","76860","","","","","Block5","true","0.25","4.5",""
"671d714b78c1624a723ee251","block5_train_1","7","px-location-y","point","rejected","232.25000000000003","76860","76860","","","","","Block5","true","0.25","4.5",""
"671d714b78c1624a723ee251","block5_train_1","7","windowEvents","point","","{""focus"":7,""input"":0,""keydown"":20,""keyup"":11,""mousemove"":232,""mousedown"":13,""mouseup"":13,""resize"":0,""scroll"":36,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","block5_train_2","8","","point","rejected","","","-1","","","","","Block5","true","-1.5","7.2",""
"671d714b78c1624a723ee251","block5_train_2","8","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","task1_test_intro","9","","point","rejected","","","-1","","","","","","","","",""
"671d714b78c1624a723ee251","task1_test_intro","9","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","block5_test_7","10","","point","rejected","","","-1","","","","","Block5","false","","",""
"671d714b78c1624a723ee251","block5_test_7","10","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","block5_test_1","11","","point","rejected","","","-1","","","","","Block5","false","","",""
"671d714b78c1624a723ee251","block5_test_1","11","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","block5_test_4","12","","point","rejected","","","-1","","","","","Block5","false","","",""
"671d714b78c1624a723ee251","block5_test_4","12","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","block5_test_8","13","","point","rejected","","","-1","","","","","Block5","false","","",""
"671d714b78c1624a723ee251","block5_test_8","13","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","block5_test_10","14","","point","rejected","","","-1","","","","","Block5","false","","",""
"671d714b78c1624a723ee251","block5_test_10","14","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","block5_test_6","15","","point","rejected","","","-1","","","","","Block5","false","","",""
"671d714b78c1624a723ee251","block5_test_6","15","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","block5_test_3","16","","point","rejected","","","-1","","","","","Block5","false","","",""
"671d714b78c1624a723ee251","block5_test_3","16","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","block5_test_2","17","","point","rejected","","","-1","","","","","Block5","false","","",""
"671d714b78c1624a723ee251","block5_test_2","17","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","block5_test_5","18","","point","rejected","","","-1","","","","","Block5","false","","",""
"671d714b78c1624a723ee251","block5_test_5","18","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","block5_test_9","19","","point","rejected","","","-1","","","","","Block5","false","","",""
"671d714b78c1624a723ee251","block5_test_9","19","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","task2_intro","20","","point","rejected","","","-1","","","","","","","","",""
"671d714b78c1624a723ee251","task2_intro","20","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","moritz_train_point_1","21","","point","rejected","","","-1","","","","","pointArc","true","","","8"
"671d714b78c1624a723ee251","moritz_train_point_1","21","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","moritz_train_point_2","22","","point","rejected","","","-1","","","","","pointArc","true","","","9"
"671d714b78c1624a723ee251","moritz_train_point_2","22","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","task2_test_intro","23","","point","rejected","","","-1","","","","","","","","",""
"671d714b78c1624a723ee251","task2_test_intro","23","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","point_task_39","24","","point","rejected","","","-1","","","","","point","","","","114"
"671d714b78c1624a723ee251","point_task_39","24","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","point_task_42","25","","point","rejected","","","-1","","","","","point","","","","125"
"671d714b78c1624a723ee251","point_task_42","25","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","point_task_10","26","","point","rejected","","","-1","","","","","point","","","","29"
"671d714b78c1624a723ee251","point_task_10","26","windowEvents","point","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"671d714b78c1624a723ee251","point_task_12","27","","point","rejected","","","-1","","","","","point","","","","31"
